sent,tags,parse
"Galster ( 1996 ) noted that the issue of discrimination directed toward mortgage applicants of color received a significant increase in attention during the 1990s : "" A variety of evidence , including disparities observed in Home Mortgage Disclosure Act data , stories of blatant discrimination , a smattering of court cases , pilot studies using paired testers , and multivariate statistical analyses of lenders ' loan application files , has combined to substantiate the view that discrimination in mortgage lending exists "" ( p. 33 ) .","Galster/NNP -LRB-/-LRB- 1996/CD -RRB-/-RRB- noted/VBD that/IN the/DT issue/NN of/IN discrimination/NN directed/VBN toward/IN mortgage/NN applicants/NNS of/IN color/NN received/VBN a/DT significant/JJ increase/NN in/IN attention/NN during/IN the/DT 1990s/NNS :/: ''/'' A/DT variety/NN of/IN evidence/NN ,/, including/VBG disparities/NNS observed/VBN in/IN Home/NNP Mortgage/NNP Disclosure/NNP Act/NNP data/NN ,/, stories/NNS of/IN blatant/JJ discrimination/NN ,/, a/DT smattering/NN of/IN court/NN cases/NNS ,/, pilot/NN studies/NNS using/VBG paired/JJ testers/NNS ,/, and/CC multivariate/JJ statistical/JJ analyses/NNS of/IN lenders/NNS '/POS loan/NN application/NN files/NNS ,/, has/VBZ combined/VBN to/TO substantiate/VB the/DT view/NN that/IN discrimination/NN in/IN mortgage/NN lending/NN exists/VBZ ''/'' -LRB-/-LRB- p./NN 33/CD -RRB-/-RRB- ./."," nsubj(noted-5, Galster-1) appos(Galster-1, 1996-3) root(ROOT-0, noted-5) mark(variety-29, that-6) det(issue-8, the-7) nsubj(variety-29, issue-8) case(discrimination-10, of-9) nmod:of(issue-8, discrimination-10) acl(discrimination-10, directed-11) case(applicants-14, toward-12) compound(applicants-14, mortgage-13) nmod:toward(directed-11, applicants-14) case(color-16, of-15) nmod:of(applicants-14, color-16) acl(color-16, received-17) det(increase-20, a-18) amod(increase-20, significant-19) dobj(received-17, increase-20) case(attention-22, in-21) nmod:in(increase-20, attention-22) case(1990s-25, during-23) det(1990s-25, the-24) nmod:during(received-17, 1990s-25) det(variety-29, A-28) ccomp(noted-5, variety-29) case(evidence-31, of-30) nmod:of(variety-29, evidence-31) case(disparities-34, including-33) nmod:including(variety-29, disparities-34) acl(disparities-34, observed-35) case(data-41, in-36) compound(data-41, Home-37) compound(data-41, Mortgage-38) compound(data-41, Disclosure-39) compound(data-41, Act-40) nmod:in(observed-35, data-41) appos(variety-29, stories-43) case(discrimination-46, of-44) amod(discrimination-46, blatant-45) nmod:of(stories-43, discrimination-46) det(smattering-49, a-48) appos(variety-29, smattering-49) case(cases-52, of-50) compound(cases-52, court-51) nmod:of(smattering-49, cases-52) compound(studies-55, pilot-54) appos(variety-29, studies-55) acl(studies-55, using-56) amod(testers-58, paired-57) nsubj(combined-72, testers-58) nsubj(substantiate-74, testers-58) cc(testers-58, and-60) amod(analyses-63, multivariate-61) amod(analyses-63, statistical-62) conj:and(testers-58, analyses-63) nsubj(combined-72, analyses-63) nsubj(substantiate-74, analyses-63) case(files-69, of-64) nmod:poss(files-69, lenders-65) case(lenders-65, '-66) compound(files-69, loan-67) compound(files-69, application-68) nmod:of(analyses-63, files-69) aux(combined-72, has-71) ccomp(using-56, combined-72) mark(substantiate-74, to-73) xcomp(combined-72, substantiate-74) det(view-76, the-75) dobj(substantiate-74, view-76) mark(exists-82, that-77) nsubj(exists-82, discrimination-78) case(lending-81, in-79) compound(lending-81, mortgage-80) nmod:in(discrimination-78, lending-81) ccomp(substantiate-74, exists-82) dep(variety-29, p.-85) nummod(p.-85, 33-86)  "
</P> LaCouer-Little ( 1996 ) pointed out that the Boston Federal Reserve study undertaken in 1992 on the basis of 1990 HMDA data substantiated discriminatory lending .,</P>/NNP LaCouer-Little/NNP -LRB-/-LRB- 1996/CD -RRB-/-RRB- pointed/VBD out/RP that/IN the/DT Boston/NNP Federal/NNP Reserve/NNP study/NN undertaken/VBN in/IN 1992/CD on/IN the/DT basis/NN of/IN 1990/CD HMDA/NNP data/NNS substantiated/VBD discriminatory/JJ lending/NN ./.," compound(LaCouer-Little-2, </P>-1) nsubj(pointed-6, LaCouer-Little-2) appos(LaCouer-Little-2, 1996-4) root(ROOT-0, pointed-6) compound:prt(pointed-6, out-7) mark(substantiated-24, that-8) det(study-13, the-9) compound(study-13, Boston-10) compound(study-13, Federal-11) compound(study-13, Reserve-12) nsubj(substantiated-24, study-13) acl(study-13, undertaken-14) case(1992-16, in-15) nmod:in(undertaken-14, 1992-16) case(basis-19, on-17) det(basis-19, the-18) nmod:on(undertaken-14, basis-19) case(data-23, of-20) nummod(data-23, 1990-21) compound(data-23, HMDA-22) nmod:of(basis-19, data-23) ccomp(pointed-6, substantiated-24) amod(lending-26, discriminatory-25) dobj(substantiated-24, lending-26)  "
Weak enforcement in turn hampers the efforts of local community groups to negotiate directly with lending institutions .,Weak/NN enforcement/NN in/IN turn/NN hampers/VBZ the/DT efforts/NNS of/IN local/JJ community/NN groups/NNS to/TO negotiate/VB directly/RB with/IN lending/VBG institutions/NNS ./.," compound(enforcement-2, Weak-1) nsubj(hampers-5, enforcement-2) case(turn-4, in-3) nmod:in(enforcement-2, turn-4) root(ROOT-0, hampers-5) det(efforts-7, the-6) dobj(hampers-5, efforts-7) nsubj(negotiate-13, efforts-7) case(groups-11, of-8) amod(groups-11, local-9) compound(groups-11, community-10) nmod:of(efforts-7, groups-11) mark(negotiate-13, to-12) xcomp(hampers-5, negotiate-13) advmod(negotiate-13, directly-14) case(institutions-17, with-15) amod(institutions-17, lending-16) nmod:with(negotiate-13, institutions-17)  "
IDB accomplished this by lending the state additional money to cover this essentially unforeseen cost .,IDB/NNP accomplished/VBN this/DT by/IN lending/VBG the/DT state/NN additional/JJ money/NN to/TO cover/VB this/DT essentially/RB unforeseen/JJ cost/NN ./.," nsubj(accomplished-2, IDB-1) root(ROOT-0, accomplished-2) dobj(accomplished-2, this-3) mark(lending-5, by-4) advcl(accomplished-2, lending-5) det(state-7, the-6) iobj(lending-5, state-7) amod(money-9, additional-8) dobj(lending-5, money-9) mark(cover-11, to-10) acl(money-9, cover-11) det(cost-15, this-12) advmod(cost-15, essentially-13) amod(cost-15, unforeseen-14) dobj(cover-11, cost-15)  "
"The same basic strategy -- creating an environmental offset to a major infrastructure project -- can be used in any area , remote or developed , where the project is inevitable given its economic soundness or the support that it has received from local people and international lending organizations .","The/DT same/JJ basic/JJ strategy/NN --/: creating/VBG an/DT environmental/JJ offset/VBN to/TO a/DT major/JJ infrastructure/NN project/NN --/: can/MD be/VB used/VBN in/IN any/DT area/NN ,/, remote/JJ or/CC developed/JJ ,/, where/WRB the/DT project/NN is/VBZ inevitable/JJ given/VBN its/PRP$ economic/JJ soundness/NN or/CC the/DT support/NN that/IN it/PRP has/VBZ received/VBN from/IN local/JJ people/NNS and/CC international/JJ lending/NN organizations/NNS ./."," det(strategy-4, The-1) amod(strategy-4, same-2) amod(strategy-4, basic-3) nsubjpass(used-18, strategy-4) dep(strategy-4, creating-6) det(environmental-8, an-7) dobj(creating-6, environmental-8) acl(environmental-8, offset-9) case(project-14, to-10) det(project-14, a-11) amod(project-14, major-12) compound(project-14, infrastructure-13) nmod:to(offset-9, project-14) aux(used-18, can-16) auxpass(used-18, be-17) root(ROOT-0, used-18) case(area-21, in-19) det(area-21, any-20) nmod:in(used-18, area-21) mark(received-42, area-21) amod(area-21, remote-23) cc(remote-23, or-24) amod(area-21, developed-25) conj:or(remote-23, developed-25) advmod(inevitable-31, where-27) det(project-29, the-28) nsubj(inevitable-31, project-29) cop(inevitable-31, is-30) acl:relcl(area-21, inevitable-31) case(soundness-35, given-32) nmod:poss(soundness-35, its-33) amod(soundness-35, economic-34) nmod:given(inevitable-31, soundness-35) cc(soundness-35, or-36) det(support-38, the-37) nmod:given(inevitable-31, support-38) conj:or(soundness-35, support-38) ref(area-21, that-39) nsubj(received-42, it-40) aux(received-42, has-41) ccomp(inevitable-31, received-42) case(people-45, from-43) amod(people-45, local-44) nmod:from(received-42, people-45) cc(people-45, and-46) amod(organizations-49, international-47) compound(organizations-49, lending-48) nmod:from(received-42, organizations-49) conj:and(people-45, organizations-49)  "
"Multilateral lending , however , has tended to favor large energy projects that emphasize expanding capacity instead of smaller , more decentralized projects that improve energy efficiency or shift the supply toward renewables.","Multilateral/NNP lending/NN ,/, however/RB ,/, has/VBZ tended/VBN to/TO favor/VB large/JJ energy/NN projects/NNS that/WDT emphasize/VB expanding/VBG capacity/NN instead/RB of/IN smaller/JJR ,/, more/JJR decentralized/JJ projects/NNS that/WDT improve/VB energy/NN efficiency/NN or/CC shift/VB the/DT supply/NN toward/IN renewables/NNS ./."," compound(lending-2, Multilateral-1) nsubj(tended-7, lending-2) nsubj(favor-9, lending-2) advmod(tended-7, however-4) aux(tended-7, has-6) root(ROOT-0, tended-7) mark(favor-9, to-8) xcomp(tended-7, favor-9) amod(projects-12, large-10) compound(projects-12, energy-11) dobj(favor-9, projects-12) nsubj(emphasize-14, projects-12) nsubj(shift-29, projects-12) ref(projects-12, that-13) acl:relcl(projects-12, emphasize-14) xcomp(emphasize-14, expanding-15) dobj(expanding-15, capacity-16) case(projects-23, instead-17) mwe(instead-17, of-18) amod(projects-23, smaller-19) amod(projects-23, more-21) amod(projects-23, decentralized-22) nmod:instead_of(capacity-16, projects-23) nsubj(improve-25, projects-23) ref(projects-23, that-24) acl:relcl(projects-23, improve-25) compound(efficiency-27, energy-26) dobj(improve-25, efficiency-27) cc(emphasize-14, or-28) acl:relcl(projects-12, shift-29) conj:or(emphasize-14, shift-29) det(supply-31, the-30) dobj(shift-29, supply-31) case(renewables-33, toward-32) nmod:toward(supply-31, renewables-33)  "
"</P> If in the future lending patterns changed , a very decentralized regime composed of many smaller projects instead of a few large ones would be created .","</P>/RB If/IN in/IN the/DT future/JJ lending/NN patterns/NNS changed/VBD ,/, a/DT very/RB decentralized/VBN regime/NN composed/VBN of/IN many/JJ smaller/JJR projects/NNS instead/RB of/IN a/DT few/JJ large/JJ ones/NNS would/MD be/VB created/VBN ./."," advmod(changed-8, </P>-1) mark(changed-8, If-2) case(lending-6, in-3) det(lending-6, the-4) amod(lending-6, future-5) nmod:in(changed-8, lending-6) nsubj(changed-8, patterns-7) advcl(created-27, changed-8) det(regime-13, a-10) advmod(regime-13, very-11) amod(regime-13, decentralized-12) nsubjpass(created-27, regime-13) acl(regime-13, composed-14) case(projects-18, of-15) amod(projects-18, many-16) amod(projects-18, smaller-17) nmod:of(composed-14, projects-18) case(ones-24, instead-19) mwe(instead-19, of-20) det(ones-24, a-21) amod(ones-24, few-22) amod(ones-24, large-23) nmod:instead_of(projects-18, ones-24) aux(created-27, would-25) auxpass(created-27, be-26) root(ROOT-0, created-27)  "
"The sky behind the Flatiron Building is "" two different shades of salmon , "" because "" cloud disrupt the blending of stratification . ""","The/DT sky/NN behind/VBD the/DT Flatiron/NNP Building/NNP is/VBZ ''/'' two/CD different/JJ shades/NNS of/IN salmon/VBG ,/, ''/'' because/IN ''/'' cloud/NN disrupt/VB the/DT blending/NN of/IN stratification/NN ./. ''/''"," det(sky-2, The-1) nsubj(behind-3, sky-2) root(ROOT-0, behind-3) det(Building-6, the-4) compound(Building-6, Flatiron-5) nsubj(is-7, Building-6) ccomp(behind-3, is-7) nummod(shades-11, two-9) amod(shades-11, different-10) dobj(behind-3, shades-11) case(salmon-13, of-12) nmod:of(shades-11, salmon-13) case(cloud-18, because-16) nmod:because(behind-3, cloud-18) dep(cloud-18, disrupt-19) det(blending-21, the-20) dobj(disrupt-19, blending-21) case(stratification-23, of-22) nmod:of(blending-21, stratification-23)  "
"This could fill the current policy void in either the Republican or Democratic Party , because an ownership solution offers a unique political platform -- lending itself to populist rhetoric while the prescriptions are typically rock-ribbed conservative .","This/DT could/MD fill/VB the/DT current/JJ policy/NN void/NN in/IN either/CC the/DT Republican/JJ or/CC Democratic/JJ Party/NN ,/, because/IN an/DT ownership/NN solution/NN offers/VBZ a/DT unique/JJ political/JJ platform/NN --/: lending/VBG itself/PRP to/TO populist/JJ rhetoric/NN while/IN the/DT prescriptions/NNS are/VBP typically/RB rock-ribbed/VBN conservative/JJ ./."," nsubj(fill-3, This-1) aux(fill-3, could-2) root(ROOT-0, fill-3) det(void-7, the-4) amod(void-7, current-5) compound(void-7, policy-6) dobj(fill-3, void-7) case(Republican-11, in-8) cc:preconj(Republican-11, either-9) det(Republican-11, the-10) nmod:in(fill-3, Republican-11) cc(Republican-11, or-12) amod(Party-14, Democratic-13) nmod:in(fill-3, Party-14) conj:or(Republican-11, Party-14) mark(offers-20, because-16) det(solution-19, an-17) compound(solution-19, ownership-18) nsubj(offers-20, solution-19) advcl(fill-3, offers-20) det(platform-24, a-21) amod(platform-24, unique-22) amod(platform-24, political-23) dobj(offers-20, platform-24) parataxis(fill-3, lending-26) dobj(lending-26, itself-27) case(rhetoric-30, to-28) amod(rhetoric-30, populist-29) nmod:to(lending-26, rhetoric-30) mark(rock-ribbed-36, while-31) det(prescriptions-33, the-32) nsubjpass(rock-ribbed-36, prescriptions-33) auxpass(rock-ribbed-36, are-34) advmod(rock-ribbed-36, typically-35) advcl(fill-3, rock-ribbed-36) xcomp(rock-ribbed-36, conservative-37)  "
"Drive theory , in contrast , views the impulse or anxiety as central to the interaction , lending less significance to the specifics of the "" other "" and conflict content .","Drive/NNP theory/NN ,/, in/IN contrast/NN ,/, views/VBZ the/DT impulse/NN or/CC anxiety/NN as/RB central/JJ to/TO the/DT interaction/NN ,/, lending/VBG less/JJR significance/NN to/TO the/DT specifics/NNS of/IN the/DT ''/'' other/JJ ''/'' and/CC conflict/NN content/NN ./."," compound(theory-2, Drive-1) nsubj(views-7, theory-2) case(contrast-5, in-4) nmod:in(theory-2, contrast-5) root(ROOT-0, views-7) det(impulse-9, the-8) nsubj(central-13, impulse-9) cc(impulse-9, or-10) conj:or(impulse-9, anxiety-11) nsubj(central-13, anxiety-11) advmod(central-13, as-12) xcomp(views-7, central-13) case(interaction-16, to-14) det(interaction-16, the-15) nmod:to(central-13, interaction-16) xcomp(views-7, lending-18) amod(significance-20, less-19) dobj(lending-18, significance-20) case(specifics-23, to-21) det(specifics-23, the-22) nmod:to(lending-18, specifics-23) case(the-25, of-24) nmod:of(specifics-23, the-25) nmod:tmod(lending-18, other-27) cc(other-27, and-29) compound(content-31, conflict-30) nmod:tmod(lending-18, content-31) conj:and(other-27, content-31)  "
"( Islendinga sogur I , 109 ) <p> Thus , in connection with the possibility that the original population of Iceland might have included more Sami blood than is often assumed , it is worth paying more attention to those settlers who came from higher latitudes than Iceland and were associated with such places as Sjona , Meloy , Engeloy , Lofoten , Salten , and Andoy in Nordland and Bjarkoy in Troms @ @ 
##4001648 A Conversation with Nils-Aslak Valkeapaa 's Beaivi , Ahcazan ( n1 ) <p> Thanks to Birehii and all the others who welcomed me and traveled with me.","-LRB-/-LRB- Islendinga/NNP sogur/NNP I/NNP ,/, 109/CD -RRB-/-RRB- <p>/VBP Thus/RB ,/, in/IN connection/NN with/IN the/DT possibility/NN that/IN the/DT original/JJ population/NN of/IN Iceland/NNP might/MD have/VB included/VBN more/JJR Sami/NNP blood/NN than/IN is/VBZ often/RB assumed/VBN ,/, it/PRP is/VBZ worth/JJ paying/VBG more/JJR attention/NN to/TO those/DT settlers/NNS who/WP came/VBD from/IN higher/JJR latitudes/NNS than/IN Iceland/NNP and/CC were/VBD associated/VBN with/IN such/JJ places/NNS as/IN Sjona/NNP ,/, Meloy/NNP ,/, Engeloy/NNP ,/, Lofoten/NNP ,/, Salten/NNP ,/, and/CC Andoy/NNP in/IN Nordland/NNP and/CC Bjarkoy/NNP in/IN Troms/NNP @/NNP @/NNP ##/NNP 4001648/NNP A/NNP Conversation/NNP with/IN Nils-Aslak/NNP Valkeapaa/NNP 's/POS Beaivi/NNP ,/, Ahcazan/NNP -LRB-/-LRB- n1/NNP -RRB-/-RRB- <p>/NN Thanks/NNS to/TO Birehii/NNP and/CC all/PDT the/DT others/NNS who/WP welcomed/VBD me/PRP and/CC traveled/VBD with/IN me/PRP ./."," compound(I-4, Islendinga-2) compound(I-4, sogur-3) nsubj(<p>-8, I-4) amod(I-4, 109-6) ccomp(worth-35, <p>-8) advmod(<p>-8, Thus-9) case(connection-12, in-11) nmod:in(<p>-8, connection-12) case(possibility-15, with-13) det(possibility-15, the-14) nmod:with(connection-12, possibility-15) mark(included-24, that-16) det(population-19, the-17) amod(population-19, original-18) nsubj(included-24, population-19) case(Iceland-21, of-20) nmod:of(population-19, Iceland-21) aux(included-24, might-22) aux(included-24, have-23) dep(possibility-15, included-24) amod(blood-27, more-25) compound(blood-27, Sami-26) dobj(included-24, blood-27) mark(assumed-31, than-28) auxpass(assumed-31, is-29) advmod(assumed-31, often-30) advcl(included-24, assumed-31) nsubj(worth-35, it-33) cop(worth-35, is-34) root(ROOT-0, worth-35) xcomp(worth-35, paying-36) amod(attention-38, more-37) dobj(paying-36, attention-38) case(settlers-41, to-39) det(settlers-41, those-40) nmod:to(paying-36, settlers-41) nsubj(came-43, settlers-41) nsubjpass(associated-51, settlers-41) ref(settlers-41, who-42) acl:relcl(settlers-41, came-43) case(latitudes-46, from-44) amod(latitudes-46, higher-45) nmod:from(came-43, latitudes-46) case(Iceland-48, than-47) nmod:than(came-43, Iceland-48) cc(came-43, and-49) auxpass(associated-51, were-50) acl:relcl(settlers-41, associated-51) conj:and(came-43, associated-51) case(places-54, with-52) amod(places-54, such-53) nmod:with(associated-51, places-54) case(Salten-64, as-55) compound(Salten-64, Sjona-56) appos(Salten-64, Meloy-58) appos(Salten-64, Engeloy-60) appos(Salten-64, Lofoten-62) nmod:as(places-54, Salten-64) cc(places-54, and-66) nmod:with(associated-51, Andoy-67) conj:and(places-54, Andoy-67) case(Nordland-69, in-68) nmod:in(Andoy-67, Nordland-69) cc(Nordland-69, and-70) nmod:in(Andoy-67, Bjarkoy-71) conj:and(Nordland-69, Bjarkoy-71) case(Conversation-79, in-72) compound(Conversation-79, Troms-73) compound(Conversation-79, @-74) compound(Conversation-79, @-75) compound(Conversation-79, ##-76) compound(Conversation-79, 4001648-77) compound(Conversation-79, A-78) nmod:in(associated-51, Conversation-79) case(<p>-90, with-80) compound(Valkeapaa-82, Nils-Aslak-81) nmod:poss(<p>-90, Valkeapaa-82) case(Valkeapaa-82, 's-83) compound(<p>-90, Beaivi-84) appos(<p>-90, Ahcazan-86) appos(<p>-90, n1-88) nmod:with(Conversation-79, <p>-90) dep(<p>-90, Thanks-91) case(Birehii-93, to-92) nmod:to(associated-51, Birehii-93) cc(settlers-41, and-94) det:predet(others-97, all-95) det(others-97, the-96) nmod:to(paying-36, others-97) conj:and(settlers-41, others-97) nsubj(welcomed-99, others-97) nsubj(traveled-102, others-97) ref(others-97, who-98) acl:relcl(others-97, welcomed-99) dobj(welcomed-99, me-100) cc(welcomed-99, and-101) acl:relcl(others-97, traveled-102) conj:and(welcomed-99, traveled-102) case(me-104, with-103) nmod:with(traveled-102, me-104)  "
