sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability
"But when the battle begins , Rama stands by as the powerful brother , Vali , mauls and virtually paralyzes Sugreeva .","But/CC when/WRB the/DT battle/NN begins/VBZ ,/, Rama/NNP stands/VBZ by/IN as/IN the/DT powerful/JJ brother/NN ,/, Vali/NNP ,/, mauls/NNS and/CC virtually/RB paralyzes/NNP Sugreeva/NNP ./.","cc(stands-8, But-1) advmod(begins-5, when-2) det(battle-4, the-3) nsubj(begins-5, battle-4) advcl(stands-8, begins-5) nsubj(stands-8, Rama-7) root(ROOT-0, stands-8) case(brother-13, by-9) case(brother-13, as-10) det(brother-13, the-11) amod(brother-13, powerful-12) nmod:as(stands-8, brother-13) nmod:as(stands-8, Vali-15) conj:and(brother-13, Vali-15) nmod:as(stands-8, mauls-17) conj:and(brother-13, mauls-17) cc(brother-13, and-18) advmod(brother-13, virtually-19) compound(Sugreeva-21, paralyzes-20) dep(brother-13, Sugreeva-21)  ",brother,13,"case(brother-13, by-9) case(brother-13, as-10) det(brother-13, the-11) amod(brother-13, powerful-12) conj:and(brother-13, Vali-15) conj:and(brother-13, mauls-17) cc(brother-13, and-18) advmod(brother-13, virtually-19) dep(brother-13, Sugreeva-21) nmod:as(stands-8, brother-13) ","stands by as the powerful brother , Vali , mauls and",NN,[],,,,,"[('as', 'stands')]",['as'],['stands'],[],['the'],"[('and', 'Vali'), ('and', 'mauls')]",[],['powerful'],[],[],[],"['by', 'as']",['virtually'],[],,,singular,,,unknown
"The ensuing "" big uproar among the brothers "" led to a special meeting in which the Cantor asked "" the congregation 's pardon , "" promising "" that in the future such a thing will not happen again . ""","The/DT ensuing/JJ ''/'' big/JJ uproar/NNS among/IN the/DT brothers/NNS ''/'' led/VBN to/TO a/DT special/JJ meeting/NN in/IN which/WDT the/DT Cantor/NNP asked/VBD ''/'' the/DT congregation/NNS 's/POS pardon/NN ,/, ''/'' promising/VBG ''/'' that/DT in/IN the/DT future/NN such/JJ a/DT thing/NN will/MD not/RB happen/VB again/RB ./. ''/''","det(uproar-5, The-1) amod(uproar-5, ensuing-2) amod(uproar-5, big-4) nsubj(happen-38, uproar-5) case(brothers-8, among-6) det(brothers-8, the-7) nmod:among(uproar-5, brothers-8) acl(uproar-5, led-10) case(meeting-14, to-11) det(meeting-14, a-12) amod(meeting-14, special-13) nmod:to(led-10, meeting-14) nmod:in(asked-19, meeting-14) case(which-16, in-15) ref(meeting-14, which-16) det(Cantor-18, the-17) nsubj(asked-19, Cantor-18) acl:relcl(meeting-14, asked-19) det(pardon-24, the-21) nmod:poss(pardon-24, congregation-22) case(pardon-24, 's-23) dobj(asked-19, pardon-24) xcomp(asked-19, promising-27) dobj(promising-27, that-29) case(future-32, in-30) det(future-32, the-31) nmod:in(promising-27, future-32) case(thing-35, such-33) det(thing-35, a-34) nmod:such(future-32, thing-35) aux(happen-38, will-36) neg(happen-38, not-37) root(ROOT-0, happen-38) advmod(happen-38, again-39)  ",brothers,8,"case(brothers-8, among-6) det(brothers-8, the-7) nmod:among(uproar-5, brothers-8) ",""" big uproar among the brothers "" led to a special",NNS,[],,,,,"[('among', 'uproar')]",['among'],['uproar'],[],['the'],[],[],[],[],[],[],['among'],[],[],,,plural,,,unknown
"Since Minna had remained dependent on male household members for contacts with people beyond the town center , she probably met the man through her brother who was also a wagoner.","Since/IN Minna/NNP had/VBD remained/VBN dependent/JJ on/IN male/JJ household/NN members/NNS for/IN contacts/NNS with/IN people/NNS beyond/IN the/DT town/NN center/NN ,/, she/PRP probably/RB met/VBD the/DT man/NN through/IN her/PRP$ brother/NN who/WP was/VBD also/RB a/DT wagoner/NN ./.","mark(remained-4, Since-1) nsubj(remained-4, Minna-2) aux(remained-4, had-3) advcl(met-21, remained-4) xcomp(remained-4, dependent-5) case(members-9, on-6) amod(members-9, male-7) compound(members-9, household-8) nmod:on(dependent-5, members-9) case(contacts-11, for-10) nmod:for(members-9, contacts-11) case(people-13, with-12) nmod:with(contacts-11, people-13) case(center-17, beyond-14) det(center-17, the-15) compound(center-17, town-16) nmod:beyond(remained-4, center-17) nsubj(met-21, she-19) advmod(met-21, probably-20) root(ROOT-0, met-21) det(man-23, the-22) dobj(met-21, man-23) case(brother-26, through-24) nmod:poss(brother-26, her-25) nmod:through(met-21, brother-26) nsubj(wagoner-31, brother-26) ref(brother-26, who-27) cop(wagoner-31, was-28) advmod(wagoner-31, also-29) det(wagoner-31, a-30) acl:relcl(brother-26, wagoner-31)  ",brother,26,"case(brother-26, through-24) nmod:poss(brother-26, her-25) ref(brother-26, who-27) acl:relcl(brother-26, wagoner-31) nmod:through(met-21, brother-26) nsubj(wagoner-31, brother-26) ",met the man through her brother who was also a wagoner.,NN,[],was,VBD,subject,[],"[('through', 'met')]",['through'],['met'],[],[],[],[],[],[],['her'],[],['through'],[],[],,,singular,ambiguous,,unknown
"<p> When Tayo returns to Ts'eh he encounters Mountain Lion man , another mountain spirit portrayed as the brother or husband of Yellow Woman , carrying a recently killed deer .","<p>/NN When/WRB Tayo/NNP returns/VBZ to/TO Ts/VB `/`` eh/UH he/PRP encounters/VBZ Mountain/NNP Lion/NNP man/NN ,/, another/DT mountain/NN spirit/NN portrayed/VBD as/IN the/DT brother/NN or/CC husband/NN of/IN Yellow/NNP Woman/NNP ,/, carrying/VBG a/DT recently/RB killed/VBD deer/NNS ./.","nsubj(killed-31, <p>-1) advmod(returns-4, When-2) nsubj(returns-4, Tayo-3) nsubj(Ts-6, Tayo-3) acl:relcl(<p>-1, returns-4) mark(Ts-6, to-5) xcomp(returns-4, Ts-6) discourse(encounters-10, eh-8) nsubj(encounters-10, he-9) xcomp(Ts-6, encounters-10) compound(man-13, Mountain-11) compound(man-13, Lion-12) dobj(encounters-10, man-13) det(spirit-17, another-15) compound(spirit-17, mountain-16) nsubj(portrayed-18, spirit-17) parataxis(encounters-10, portrayed-18) case(brother-21, as-19) det(brother-21, the-20) nmod:as(portrayed-18, brother-21) cc(brother-21, or-22) nmod:as(portrayed-18, husband-23) conj:or(brother-21, husband-23) case(Woman-26, of-24) compound(Woman-26, Yellow-25) nmod:of(brother-21, Woman-26) xcomp(portrayed-18, carrying-28) det(recently-30, a-29) dobj(carrying-28, recently-30) root(ROOT-0, killed-31) dobj(killed-31, deer-32)  ",brother,21,"case(brother-21, as-19) det(brother-21, the-20) cc(brother-21, or-22) conj:or(brother-21, husband-23) nmod:of(brother-21, Woman-26) nmod:as(portrayed-18, brother-21) ","portrayed as the brother or husband of Yellow Woman , carrying",NN,[],,,,,"[('of', 'Woman'), ('as', 'portrayed')]","['of', 'as']",['portrayed'],['Woman'],['the'],"[('or', 'husband')]",[],[],[],[],[],['as'],[],[],,,singular,,,unknown
"For government was by consensus , and women influenced public opinion by such private means as tears , ridicule , and other methods to persuade husbands , brothers , .","For/IN government/NN was/VBD by/IN consensus/NN ,/, and/CC women/NNS influenced/VBD public/JJ opinion/NN by/IN such/JJ private/JJ means/NNS as/IN tears/NNS ,/, ridicule/NN ,/, and/CC other/JJ methods/NNS to/TO persuade/VB husbands/NNS ,/, brothers/NNS ,/, ./.","dep(consensus-5, For-1) nsubj(consensus-5, government-2) cop(consensus-5, was-3) case(consensus-5, by-4) root(ROOT-0, consensus-5) cc(consensus-5, and-7) nsubj(influenced-9, women-8) conj:and(consensus-5, influenced-9) amod(opinion-11, public-10) dobj(influenced-9, opinion-11) case(means-15, by-12) amod(means-15, such-13) amod(means-15, private-14) nmod:by(influenced-9, means-15) case(tears-17, as-16) nmod:as(means-15, tears-17) nmod:as(means-15, ridicule-19) conj:and(tears-17, ridicule-19) cc(tears-17, and-21) amod(methods-23, other-22) nmod:as(means-15, methods-23) conj:and(tears-17, methods-23) mark(persuade-25, to-24) advcl(influenced-9, persuade-25) dobj(persuade-25, husbands-26) appos(husbands-26, brothers-28)  ",brothers,28,"appos(husbands-26, brothers-28) ","methods to persuade husbands , brothers , .",NNS,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],"['modifier', 'husbands']",,,plural,,,unknown
"55 <p> Under Creek custom , it was the right of the mother 's male relatives ( her elder brothers or uncles ) to educate her male children .","55/CD <p>/NN Under/IN Creek/NNP custom/NN ,/, it/PRP was/VBD the/DT right/NN of/IN the/DT mother/NN 's/POS male/JJ relatives/NNS -LRB-/-LRB- her/PRP$ elder/JJR brothers/NNS or/CC uncles/NNS -RRB-/-RRB- to/TO educate/VB her/PRP$ male/JJ children/NNS ./.","nummod(<p>-2, 55-1) nmod:under(right-10, <p>-2) case(<p>-2, Under-3) compound(custom-5, Creek-4) dep(<p>-2, custom-5) nsubj(right-10, it-7) cop(right-10, was-8) det(right-10, the-9) root(ROOT-0, right-10) case(relatives-16, of-11) det(mother-13, the-12) nmod:poss(relatives-16, mother-13) case(mother-13, 's-14) amod(relatives-16, male-15) nmod:of(right-10, relatives-16) nmod:poss(brothers-20, her-18) amod(brothers-20, elder-19) dep(relatives-16, brothers-20) cc(brothers-20, or-21) dep(relatives-16, uncles-22) conj:or(brothers-20, uncles-22) mark(educate-25, to-24) acl(right-10, educate-25) nmod:poss(children-28, her-26) amod(children-28, male-27) dobj(educate-25, children-28)  ",brothers,20,"nmod:poss(brothers-20, her-18) amod(brothers-20, elder-19) cc(brothers-20, or-21) conj:or(brothers-20, uncles-22) dep(relatives-16, brothers-20) ",male relatives ( her elder brothers or uncles ) to educate,NNS,[],,,,,[],[],[],[],[],"[('or', 'uncles')]",[],['elder'],[],['her'],[],[],[],[],,,plural,,,unknown
Females of mixed blood were given fewer opportunities for formal schooling and crosscultural experiences than their brothers .,Females/NNPS of/IN mixed/JJ blood/NN were/VBD given/VBN fewer/JJR opportunities/NNS for/IN formal/JJ schooling/NN and/CC crosscultural/NN experiences/NNS than/IN their/PRP$ brothers/NNS ./.,"nsubjpass(given-6, Females-1) case(blood-4, of-2) amod(blood-4, mixed-3) nmod:of(Females-1, blood-4) auxpass(given-6, were-5) root(ROOT-0, given-6) amod(opportunities-8, fewer-7) dobj(given-6, opportunities-8) case(schooling-11, for-9) amod(schooling-11, formal-10) nmod:for(opportunities-8, schooling-11) cc(schooling-11, and-12) compound(experiences-14, crosscultural-13) nmod:for(opportunities-8, experiences-14) conj:and(schooling-11, experiences-14) case(brothers-17, than-15) nmod:poss(brothers-17, their-16) nmod:than(given-6, brothers-17)  ",brothers,17,"case(brothers-17, than-15) nmod:poss(brothers-17, their-16) nmod:than(given-6, brothers-17) ",and crosscultural experiences than their brothers .,NNS,[],,,,,"[('than', 'given')]",['than'],['given'],[],[],[],[],[],[],['their'],[],['than'],[],[],,,plural,,,unknown
"While they supported formal English educations for their male children and were amenable to new economic endeavors , their actions regarding the disposition of Wind Clan property at their brother 's death indicate firm adherence to Muscogulge kinship and inheritance patterns and social norms.","While/IN they/PRP supported/VBD formal/JJ English/JJ educations/NNS for/IN their/PRP$ male/JJ children/NNS and/CC were/VBD amenable/JJ to/TO new/JJ economic/JJ endeavors/NNS ,/, their/PRP$ actions/NNS regarding/VBG the/DT disposition/NN of/IN Wind/NNP Clan/NNP property/NN at/IN their/PRP$ brother/NN 's/POS death/NN indicate/VBP firm/NN adherence/NN to/TO Muscogulge/JJ kinship/NN and/CC inheritance/NN patterns/NNS and/CC social/JJ norms/NNS ./.","mark(supported-3, While-1) nsubj(supported-3, they-2) nsubj(amenable-13, they-2) advcl(indicate-33, supported-3) amod(educations-6, formal-4) amod(educations-6, English-5) dobj(supported-3, educations-6) case(children-10, for-7) nmod:poss(children-10, their-8) amod(children-10, male-9) nmod:for(supported-3, children-10) cc(supported-3, and-11) cop(amenable-13, were-12) conj:and(supported-3, amenable-13) advcl(indicate-33, amenable-13) case(endeavors-17, to-14) amod(endeavors-17, new-15) amod(endeavors-17, economic-16) nmod:to(amenable-13, endeavors-17) nmod:poss(actions-20, their-19) nsubj(indicate-33, actions-20) case(disposition-23, regarding-21) det(disposition-23, the-22) nmod:regarding(actions-20, disposition-23) case(property-27, of-24) compound(property-27, Wind-25) compound(property-27, Clan-26) nmod:of(disposition-23, property-27) case(death-32, at-28) nmod:poss(brother-30, their-29) nmod:poss(death-32, brother-30) case(brother-30, 's-31) nmod:at(property-27, death-32) root(ROOT-0, indicate-33) compound(adherence-35, firm-34) dobj(indicate-33, adherence-35) case(kinship-38, to-36) amod(kinship-38, Muscogulge-37) nmod:to(indicate-33, kinship-38) cc(kinship-38, and-39) compound(patterns-41, inheritance-40) nmod:to(indicate-33, patterns-41) conj:and(kinship-38, patterns-41) cc(kinship-38, and-42) amod(norms-44, social-43) nmod:to(indicate-33, norms-44) conj:and(kinship-38, norms-44)  ",brother,30,"nmod:poss(brother-30, their-29) case(brother-30, 's-31) nmod:poss(death-32, brother-30) ",Wind Clan property at their brother 's death indicate firm adherence,NN,[],,,,,[],[],[],[],[],[],[],[],['death'],['their'],[],[],[],[],,,singular,,,unknown
"Her marriage to Dawson Billey , Charles 's younger brother , also proved short-lived .","Her/PRP$ marriage/NN to/TO Dawson/NNP Billey/NNP ,/, Charles/NNP 's/POS younger/JJR brother/NN ,/, also/RB proved/VBD short-lived/JJ ./.","nmod:poss(marriage-2, Her-1) nsubj(proved-13, marriage-2) case(Billey-5, to-3) compound(Billey-5, Dawson-4) nmod:to(marriage-2, Billey-5) nmod:poss(brother-10, Charles-7) case(Charles-7, 's-8) amod(brother-10, younger-9) appos(marriage-2, brother-10) advmod(proved-13, also-12) root(ROOT-0, proved-13) xcomp(proved-13, short-lived-14)  ",brother,10,"nmod:poss(brother-10, Charles-7) amod(brother-10, younger-9) appos(marriage-2, brother-10) ","Billey , Charles 's younger brother , also proved short-lived .",NN,[],,,,,[],[],[],[],[],[],[],['younger'],[],['Charles'],[],[],[],"['modifier', 'marriage']",,,singular,,,unknown
Welch compares Fools Crow 's actions with those of Running Fisher ( his younger brother ) and Fast Horse .,Welch/NNP compares/VBZ Fools/NNP Crow/NNP 's/POS actions/NNS with/IN those/DT of/IN Running/VBG Fisher/NNP -LRB-/-LRB- his/PRP$ younger/JJR brother/NN -RRB-/-RRB- and/CC Fast/NNP Horse/NNP ./.,"nsubj(compares-2, Welch-1) root(ROOT-0, compares-2) compound(Crow-4, Fools-3) nmod:poss(actions-6, Crow-4) case(Crow-4, 's-5) dobj(compares-2, actions-6) case(those-8, with-7) nmod:with(compares-2, those-8) mark(Running-10, of-9) acl(those-8, Running-10) dobj(Running-10, Fisher-11) nmod:poss(brother-15, his-13) amod(brother-15, younger-14) dep(Fisher-11, brother-15) cc(Fisher-11, and-17) compound(Horse-19, Fast-18) dobj(Running-10, Horse-19) conj:and(Fisher-11, Horse-19)  ",brother,15,"nmod:poss(brother-15, his-13) amod(brother-15, younger-14) dep(Fisher-11, brother-15) ",Running Fisher ( his younger brother ) and Fast Horse .,NN,[],,,,,[],[],[],[],[],[],[],['younger'],[],['his'],[],[],[],[],,,singular,,,unknown
"<p> Everything bad that happens to the unnamed protagonist happens on the Highline , in particular the deaths of his brother Mose and First Raise .","<p>/JJ Everything/NN bad/JJ that/WDT happens/VBZ to/TO the/DT unnamed/JJ protagonist/NN happens/VBZ on/IN the/DT Highline/NNP ,/, in/IN particular/JJ the/DT deaths/NNS of/IN his/PRP$ brother/NN Mose/NNP and/CC First/NNP Raise/NNP ./.","amod(Everything-2, <p>-1) nsubj(happens-5, Everything-2) nsubj(happens-10, Everything-2) amod(Everything-2, bad-3) ref(Everything-2, that-4) acl:relcl(Everything-2, happens-5) case(protagonist-9, to-6) det(protagonist-9, the-7) amod(protagonist-9, unnamed-8) nmod:to(happens-5, protagonist-9) root(ROOT-0, happens-10) case(Highline-13, on-11) det(Highline-13, the-12) nmod:on(happens-10, Highline-13) case(Mose-22, in-15) amod(Mose-22, particular-16) det(deaths-18, the-17) dep(particular-16, deaths-18) case(brother-21, of-19) nmod:poss(brother-21, his-20) nmod:of(deaths-18, brother-21) nmod:in(happens-10, Mose-22) cc(Mose-22, and-23) compound(Raise-25, First-24) nmod:in(happens-10, Raise-25) conj:and(Mose-22, Raise-25)  ",brother,21,"case(brother-21, of-19) nmod:poss(brother-21, his-20) nmod:of(deaths-18, brother-21) ",particular the deaths of his brother Mose and First Raise .,NN,[],,,,,"[('of', 'deaths')]",['of'],['deaths'],[],[],[],[],[],[],['his'],[],['of'],[],[],,,singular,,,unknown
"In addition , the Franciscan Father Superior sent a letter ( evidently worded in no uncertain terms ) to Rome , explaining the precarious situation of his fellow brothers and pointing out that the plans were contrary to previous agreements .","In/IN addition/NN ,/, the/DT Franciscan/JJ Father/NNP Superior/NNP sent/VBD a/DT letter/NN -LRB-/-LRB- evidently/RB worded/VBN in/IN no/DT uncertain/JJ terms/NNS -RRB-/-RRB- to/TO Rome/NNP ,/, explaining/VBG the/DT precarious/JJ situation/NN of/IN his/PRP$ fellow/JJ brothers/NNS and/CC pointing/VBG out/RP that/IN the/DT plans/NNS were/VBD contrary/JJ to/TO previous/JJ agreements/NNS ./.","case(addition-2, In-1) nmod:in(sent-8, addition-2) det(Superior-7, the-4) amod(Superior-7, Franciscan-5) compound(Superior-7, Father-6) nsubj(sent-8, Superior-7) root(ROOT-0, sent-8) det(letter-10, a-9) dobj(sent-8, letter-10) advmod(worded-13, evidently-12) dep(letter-10, worded-13) case(terms-17, in-14) neg(terms-17, no-15) amod(terms-17, uncertain-16) nmod:in(worded-13, terms-17) case(Rome-20, to-19) nmod:to(sent-8, Rome-20) dep(sent-8, explaining-22) det(situation-25, the-23) amod(situation-25, precarious-24) dobj(explaining-22, situation-25) case(brothers-29, of-26) nmod:poss(brothers-29, his-27) amod(brothers-29, fellow-28) nmod:of(situation-25, brothers-29) cc(explaining-22, and-30) dep(sent-8, pointing-31) conj:and(explaining-22, pointing-31) compound:prt(pointing-31, out-32) mark(agreements-40, that-33) det(plans-35, the-34) nsubj(agreements-40, plans-35) cop(agreements-40, were-36) case(agreements-40, contrary-37) mwe(contrary-37, to-38) amod(agreements-40, previous-39) ccomp(pointing-31, agreements-40)  ",brothers,29,"case(brothers-29, of-26) nmod:poss(brothers-29, his-27) amod(brothers-29, fellow-28) nmod:of(situation-25, brothers-29) ",precarious situation of his fellow brothers and pointing out that the,NNS,[],,,,,"[('of', 'situation')]",['of'],['situation'],[],[],[],[],['fellow'],[],['his'],[],['of'],[],[],,,plural,,,unknown
My brother was a customs officer .,My/PRP$ brother/NN was/VBD a/DT customs/NNS officer/NN ./.,"nmod:poss(brother-2, My-1) nsubj(officer-6, brother-2) cop(officer-6, was-3) det(officer-6, a-4) compound(officer-6, customs-5) root(ROOT-0, officer-6)  ",brother,2,"nmod:poss(brother-2, My-1) nsubj(officer-6, brother-2) ",My brother was a customs officer .,NN,[],was,VBD,subject,[],[],[],[],[],[],[],[],[],[],['My'],[],[],[],[],,,singular,ambiguous,,unknown
"But after that , five brothers between them established two independent joint households .","But/CC after/IN that/DT ,/, five/CD brothers/NNS between/IN them/PRP established/VBD two/CD independent/JJ joint/JJ households/NNS ./.","cc(established-9, But-1) case(that-3, after-2) nmod:after(established-9, that-3) nummod(brothers-6, five-5) nsubj(established-9, brothers-6) case(them-8, between-7) nmod:between(brothers-6, them-8) root(ROOT-0, established-9) nummod(households-13, two-10) amod(households-13, independent-11) amod(households-13, joint-12) dobj(established-9, households-13)  ",brothers,6,"nummod(brothers-6, five-5) nmod:between(brothers-6, them-8) nsubj(established-9, brothers-6) ","But after that , five brothers between them established two independent",NNS,[],established,VBD,subject,[],"[('between', 'them')]",['between'],[],['them'],[],[],[],[],[],[],['five'],[],[],[],five,other,plural,ambiguous,O-DEN,countable
