sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunction Phrases,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"But without some sense of what we can expect from the behavior of others , I do not think that we can satisfactorily account for the passions inspired by injustice .","But/CC without/IN some/DT sense/NN of/IN what/WP we/PRP can/MD expect/VB from/IN the/DT behavior/NN of/IN others/NNS ,/, I/PRP do/VBP not/RB think/VB that/IN we/PRP can/MD satisfactorily/RB account/VB for/IN the/DT passions/NNS inspired/VBN by/IN injustice/NN ./."," cc(think-19, But-1) case(sense-4, without-2) det(sense-4, some-3) nmod:without(think-19, sense-4) mark(expect-9, of-5) dobj(expect-9, what-6) nsubj(expect-9, we-7) aux(expect-9, can-8) acl(sense-4, expect-9) case(behavior-12, from-10) det(behavior-12, the-11) nmod:from(expect-9, behavior-12) case(others-14, of-13) nmod:of(behavior-12, others-14) nsubj(think-19, I-16) aux(think-19, do-17) neg(think-19, not-18) root(ROOT-0, think-19) mark(account-24, that-20) nsubj(account-24, we-21) aux(account-24, can-22) advmod(account-24, satisfactorily-23) ccomp(think-19, account-24) case(passions-27, for-25) det(passions-27, the-26) nmod:for(account-24, passions-27) acl(passions-27, inspired-28) case(injustice-30, by-29) nmod:by(inspired-28, injustice-30)  ",injustice,30,"case(injustice-30, by-29) nmod:by(inspired-28, injustice-30) ",for the passions inspired by injustice .,NN,[],,,,,,,,,"[('by', 'inspired')]",['by'],['inspired'],[],[],[],[],[],[],[],[],[],[],['by'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"Injustice and the Preservation of Moral Pluralism <p> If injustice involves the betrayal of preexisting social expectations for Shklar , what can she mean by insisting that we treat injustice as an "" independent phenomenon in its own right ? ""","Injustice/NNP and/CC the/DT Preservation/NNP of/IN Moral/NNP Pluralism/NNP <p>/VBP If/IN injustice/NN involves/VBZ the/DT betrayal/NN of/IN preexisting/VBG social/JJ expectations/NNS for/IN Shklar/NNP ,/, what/WP can/MD she/PRP mean/VB by/IN insisting/VBG that/IN we/PRP treat/VBP injustice/VBG as/RB an/DT ''/'' independent/JJ phenomenon/NN in/IN its/PRP$ own/JJ right/NN ?/. ''/''"," root(ROOT-0, Injustice-1) cc(Injustice-1, and-2) det(Preservation-4, the-3) nsubj(<p>-8, Preservation-4) case(Pluralism-7, of-5) compound(Pluralism-7, Moral-6) nmod:of(Preservation-4, Pluralism-7) dep(Injustice-1, <p>-8) mark(involves-11, If-9) nsubj(involves-11, injustice-10) advcl(mean-24, involves-11) det(betrayal-13, the-12) dobj(involves-11, betrayal-13) mark(preexisting-15, of-14) acl(betrayal-13, preexisting-15) amod(expectations-17, social-16) dobj(preexisting-15, expectations-17) case(Shklar-19, for-18) nmod:for(preexisting-15, Shklar-19) dobj(mean-24, what-21) aux(mean-24, can-22) nsubj(mean-24, she-23) dep(<p>-8, mean-24) mark(insisting-26, by-25) advcl(mean-24, insisting-26) mark(treat-29, that-27) nsubj(treat-29, we-28) ccomp(insisting-26, treat-29) xcomp(treat-29, injustice-30) advmod(an-32, as-31) dobj(injustice-30, an-32) amod(phenomenon-35, independent-34) dobj(injustice-30, phenomenon-35) case(right-39, in-36) nmod:poss(right-39, its-37) amod(right-39, own-38) nmod:in(phenomenon-35, right-39)  ",injustice,10,"nsubj(involves-11, injustice-10) ",of Moral Pluralism <p> If injustice involves the betrayal of preexisting,NN,[],involves,VBZ,subject,involves,involve,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"Clearly , she can not be suggesting , like Wohlgast , that injustice is a fundamental and unconditioned phenomenon , at least not without contradicting herself .","Clearly/RB ,/, she/PRP can/MD not/RB be/VB suggesting/VBG ,/, like/IN Wohlgast/NNP ,/, that/IN injustice/NN is/VBZ a/DT fundamental/JJ and/CC unconditioned/JJ phenomenon/NN ,/, at/IN least/JJS not/RB without/IN contradicting/VBG herself/PRP ./."," advmod(suggesting-7, Clearly-1) nsubj(suggesting-7, she-3) aux(suggesting-7, can-4) neg(suggesting-7, not-5) aux(suggesting-7, be-6) root(ROOT-0, suggesting-7) case(Wohlgast-10, like-9) nmod:like(suggesting-7, Wohlgast-10) mark(phenomenon-19, that-12) nsubj(phenomenon-19, injustice-13) cop(phenomenon-19, is-14) det(phenomenon-19, a-15) amod(phenomenon-19, fundamental-16) cc(fundamental-16, and-17) conj:and(fundamental-16, unconditioned-18) amod(phenomenon-19, unconditioned-18) ccomp(suggesting-7, phenomenon-19) advmod(contradicting-25, at-21) mwe(at-21, least-22) neg(contradicting-25, not-23) mark(contradicting-25, without-24) advcl(suggesting-7, contradicting-25) dobj(contradicting-25, herself-26)  ",injustice,13,"nsubj(phenomenon-19, injustice-13) ",", like Wohlgast , that injustice is a fundamental and unconditioned",NN,[],is,VBZ,subject,is,be,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"Nor is there any reason , from her skeptical perspective , to believe that injustice is waiting out there somewhere to be discovered at all .","Nor/CC is/VBZ there/RB any/DT reason/NN ,/, from/IN her/PRP$ skeptical/JJ perspective/NN ,/, to/TO believe/VB that/IN injustice/NN is/VBZ waiting/VBG out/RP there/RB somewhere/RB to/TO be/VB discovered/VBN at/IN all/DT ./."," cc(there-3, Nor-1) cop(there-3, is-2) root(ROOT-0, there-3) det(reason-5, any-4) dep(there-3, reason-5) mark(waiting-17, reason-5) case(perspective-10, from-7) nmod:poss(perspective-10, her-8) amod(perspective-10, skeptical-9) nmod:from(believe-13, perspective-10) case(believe-13, to-12) acl:relcl(reason-5, believe-13) ref(reason-5, that-14) nsubj(waiting-17, injustice-15) nsubjpass(discovered-23, injustice-15) aux(waiting-17, is-16) ccomp(believe-13, waiting-17) compound:prt(waiting-17, out-18) advmod(somewhere-20, there-19) advmod(waiting-17, somewhere-20) mark(discovered-23, to-21) auxpass(discovered-23, be-22) xcomp(waiting-17, discovered-23) case(all-25, at-24) nmod:at(discovered-23, all-25)  ",injustice,15,"nsubj(waiting-17, injustice-15) nsubjpass(discovered-23, injustice-15) ","perspective , to believe that injustice is waiting out there somewhere",NN,[],is,VBZ,subject,is,be,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"<p> But if Shklar acknowledges that injustice involves the violation of expectations we have about each other 's behavior , how can she deny that the negation or violation of our standards of justice represents the most plausible definition of injustice ?","<p>/NN But/CC if/IN Shklar/NNP acknowledges/VBZ that/IN injustice/NN involves/VBZ the/DT violation/NN of/IN expectations/NNS we/PRP have/VBP about/RB each/DT other/JJ 's/POS behavior/NN ,/, how/WRB can/MD she/PRP deny/VB that/IN the/DT negation/NN or/CC violation/NN of/IN our/PRP$ standards/NNS of/IN justice/NN represents/VBZ the/DT most/RBS plausible/JJ definition/NN of/IN injustice/NN ?/."," dep(acknowledges-5, <p>-1) cc(<p>-1, But-2) conj:but(<p>-1, if-3) dep(acknowledges-5, if-3) nsubj(acknowledges-5, Shklar-4) dep(deny-24, acknowledges-5) mark(involves-8, that-6) nsubj(involves-8, injustice-7) ccomp(acknowledges-5, involves-8) det(violation-10, the-9) dobj(involves-8, violation-10) case(expectations-12, of-11) nmod:of(violation-10, expectations-12) nsubj(have-14, we-13) acl:relcl(expectations-12, have-14) advmod(behavior-19, about-15) det(other-17, each-16) nmod:poss(behavior-19, other-17) case(other-17, 's-18) dobj(have-14, behavior-19) advmod(deny-24, how-21) aux(deny-24, can-22) nsubj(deny-24, she-23) root(ROOT-0, deny-24) mark(represents-35, that-25) det(negation-27, the-26) nsubj(represents-35, negation-27) cc(negation-27, or-28) conj:or(negation-27, violation-29) nsubj(represents-35, violation-29) case(standards-32, of-30) nmod:poss(standards-32, our-31) nmod:of(negation-27, standards-32) case(justice-34, of-33) nmod:of(standards-32, justice-34) ccomp(deny-24, represents-35) det(definition-39, the-36) advmod(plausible-38, most-37) amod(definition-39, plausible-38) dobj(represents-35, definition-39) case(injustice-41, of-40) nmod:of(definition-39, injustice-41)  ",injustice,7,"nsubj(involves-8, injustice-7) ",But if Shklar acknowledges that injustice involves the violation of expectations,NN,[],involves,VBZ,subject,involves,involve,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"<p> But if Shklar acknowledges that injustice involves the violation of expectations we have about each other 's behavior , how can she deny that the negation or violation of our standards of justice represents the most plausible definition of injustice ?","<p>/NN But/CC if/IN Shklar/NNP acknowledges/VBZ that/IN injustice/NN involves/VBZ the/DT violation/NN of/IN expectations/NNS we/PRP have/VBP about/RB each/DT other/JJ 's/POS behavior/NN ,/, how/WRB can/MD she/PRP deny/VB that/IN the/DT negation/NN or/CC violation/NN of/IN our/PRP$ standards/NNS of/IN justice/NN represents/VBZ the/DT most/RBS plausible/JJ definition/NN of/IN injustice/NN ?/."," dep(acknowledges-5, <p>-1) cc(<p>-1, But-2) conj:but(<p>-1, if-3) dep(acknowledges-5, if-3) nsubj(acknowledges-5, Shklar-4) dep(deny-24, acknowledges-5) mark(involves-8, that-6) nsubj(involves-8, injustice-7) ccomp(acknowledges-5, involves-8) det(violation-10, the-9) dobj(involves-8, violation-10) case(expectations-12, of-11) nmod:of(violation-10, expectations-12) nsubj(have-14, we-13) acl:relcl(expectations-12, have-14) advmod(behavior-19, about-15) det(other-17, each-16) nmod:poss(behavior-19, other-17) case(other-17, 's-18) dobj(have-14, behavior-19) advmod(deny-24, how-21) aux(deny-24, can-22) nsubj(deny-24, she-23) root(ROOT-0, deny-24) mark(represents-35, that-25) det(negation-27, the-26) nsubj(represents-35, negation-27) cc(negation-27, or-28) conj:or(negation-27, violation-29) nsubj(represents-35, violation-29) case(standards-32, of-30) nmod:poss(standards-32, our-31) nmod:of(negation-27, standards-32) case(justice-34, of-33) nmod:of(standards-32, justice-34) ccomp(deny-24, represents-35) det(definition-39, the-36) advmod(plausible-38, most-37) amod(definition-39, plausible-38) dobj(represents-35, definition-39) case(injustice-41, of-40) nmod:of(definition-39, injustice-41)  ",injustice,41,"case(injustice-41, of-40) nmod:of(definition-39, injustice-41) ",the most plausible definition of injustice ?,NN,[],,,,,,,,,"[('of', 'definition')]",['of'],['definition'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"Implicitly , however , she does seem to draw a distinction between justice and the social expectations that she connects to our complaints about injustice .","Implicitly/RB ,/, however/RB ,/, she/PRP does/VBZ seem/VB to/TO draw/VB a/DT distinction/NN between/IN justice/NN and/CC the/DT social/JJ expectations/NNS that/IN she/PRP connects/VBZ to/TO our/PRP$ complaints/NNS about/IN injustice/NN ./."," advmod(seem-7, Implicitly-1) advmod(seem-7, however-3) nsubj(seem-7, she-5) nsubj(draw-9, she-5) aux(seem-7, does-6) root(ROOT-0, seem-7) mark(draw-9, to-8) xcomp(seem-7, draw-9) det(distinction-11, a-10) dobj(draw-9, distinction-11) case(justice-13, between-12) nmod:between(distinction-11, justice-13) cc(justice-13, and-14) det(expectations-17, the-15) amod(expectations-17, social-16) nmod:between(distinction-11, expectations-17) conj:and(justice-13, expectations-17) mark(connects-20, that-18) nsubj(connects-20, she-19) ccomp(seem-7, connects-20) case(complaints-23, to-21) nmod:poss(complaints-23, our-22) nmod:to(connects-20, complaints-23) case(injustice-25, about-24) nmod:about(connects-20, injustice-25)  ",injustice,25,"case(injustice-25, about-24) nmod:about(connects-20, injustice-25) ",connects to our complaints about injustice .,NN,[],,,,,,,,,"[('about', 'connects')]",['about'],['connects'],[],[],[],[],[],[],[],[],[],[],['about'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"Of course , many of the social expectations associated with complaints about injustice are inspired by the standards of justice that we assert or have been socialized to recognize .","Of/IN course/NN ,/, many/JJ of/IN the/DT social/JJ expectations/NNS associated/VBN with/IN complaints/NNS about/IN injustice/NN are/VBP inspired/VBN by/IN the/DT standards/NNS of/IN justice/NN that/IN we/PRP assert/VBP or/CC have/VBP been/VBN socialized/VBN to/TO recognize/VB ./."," case(course-2, Of-1) nmod:of(inspired-15, course-2) nsubjpass(inspired-15, many-4) case(expectations-8, of-5) det(expectations-8, the-6) amod(expectations-8, social-7) nmod:of(many-4, expectations-8) acl(expectations-8, associated-9) case(complaints-11, with-10) nmod:with(associated-9, complaints-11) case(injustice-13, about-12) nmod:about(complaints-11, injustice-13) auxpass(inspired-15, are-14) root(ROOT-0, inspired-15) case(standards-18, by-16) det(standards-18, the-17) nmod:by(inspired-15, standards-18) case(justice-20, of-19) nmod:of(standards-18, justice-20) mark(assert-23, that-21) nsubj(assert-23, we-22) nsubjpass(socialized-27, we-22) nsubj(recognize-29, we-22) ccomp(inspired-15, assert-23) cc(assert-23, or-24) aux(socialized-27, have-25) auxpass(socialized-27, been-26) ccomp(inspired-15, socialized-27) conj:or(assert-23, socialized-27) mark(recognize-29, to-28) xcomp(socialized-27, recognize-29)  ",injustice,13,"case(injustice-13, about-12) nmod:about(complaints-11, injustice-13) ",expectations associated with complaints about injustice are inspired by the standards,NN,[],,,,,,,,,"[('about', 'complaints')]",['about'],['complaints'],[],[],[],[],[],[],[],[],[],[],['about'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"These rules and principles are , in part , a reaction to injustice , a way of responding to and satisfying the feelings of outrage that we feel when others harm us in ways we expect them to avoid .","These/DT rules/NNS and/CC principles/NNS are/VBP ,/, in/IN part/NN ,/, a/DT reaction/NN to/TO injustice/NN ,/, a/DT way/NN of/IN responding/VBG to/TO and/CC satisfying/VBG the/DT feelings/NNS of/IN outrage/NN that/IN we/PRP feel/VBP when/WRB others/NNS harm/VBP us/PRP in/IN ways/NNS we/PRP expect/VBP them/PRP to/TO avoid/VB ./."," det(rules-2, These-1) nsubj(way-16, rules-2) cc(rules-2, and-3) conj:and(rules-2, principles-4) nsubj(way-16, principles-4) cop(way-16, are-5) case(part-8, in-7) nmod:in(way-16, part-8) det(reaction-11, a-10) appos(part-8, reaction-11) case(injustice-13, to-12) nmod:to(reaction-11, injustice-13) det(way-16, a-15) root(ROOT-0, way-16) mark(responding-18, of-17) acl(way-16, responding-18) nmod(responding-18, to-19) cc(responding-18, and-20) acl(way-16, satisfying-21) conj:and(responding-18, satisfying-21) det(feelings-23, the-22) dobj(satisfying-21, feelings-23) case(outrage-25, of-24) nmod:of(feelings-23, outrage-25) mark(feel-28, that-26) nsubj(feel-28, we-27) ccomp(satisfying-21, feel-28) advmod(harm-31, when-29) nsubj(harm-31, others-30) advcl(feel-28, harm-31) dobj(harm-31, us-32) case(ways-34, in-33) nmod:in(harm-31, ways-34) nsubj(expect-36, we-35) acl:relcl(ways-34, expect-36) dobj(expect-36, them-37) nsubj(avoid-39, them-37) mark(avoid-39, to-38) xcomp(expect-36, avoid-39)  ",injustice,13,"case(injustice-13, to-12) nmod:to(reaction-11, injustice-13) ","part , a reaction to injustice , a way of responding",NN,[],,,,,,,,,"[('to', 'reaction')]",['to'],['reaction'],[],[],[],[],[],[],[],[],[],[],['to'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"It also represents a means of controlling behavior in the name of social peace , solidarity , collective power and other values that go well beyond the correction of injustice .","It/PRP also/RB represents/VBZ a/DT means/NN of/IN controlling/VBG behavior/NN in/IN the/DT name/NN of/IN social/JJ peace/NN ,/, solidarity/NN ,/, collective/JJ power/NN and/CC other/JJ values/NNS that/WDT go/VBP well/RB beyond/IN the/DT correction/NN of/IN injustice/NN ./."," nsubj(represents-3, It-1) advmod(represents-3, also-2) root(ROOT-0, represents-3) det(means-5, a-4) dobj(represents-3, means-5) case(behavior-8, of-6) amod(behavior-8, controlling-7) nmod:of(means-5, behavior-8) nsubj(go-24, behavior-8) case(name-11, in-9) det(name-11, the-10) nmod:in(behavior-8, name-11) case(peace-14, of-12) amod(peace-14, social-13) nmod:of(name-11, peace-14) nmod:of(name-11, solidarity-16) conj:and(peace-14, solidarity-16) amod(power-19, collective-18) nmod:of(name-11, power-19) conj:and(peace-14, power-19) cc(peace-14, and-20) amod(values-22, other-21) nmod:of(name-11, values-22) conj:and(peace-14, values-22) ref(behavior-8, that-23) acl:relcl(behavior-8, go-24) advmod(go-24, well-25) case(correction-28, beyond-26) det(correction-28, the-27) nmod:beyond(go-24, correction-28) case(injustice-30, of-29) nmod:of(correction-28, injustice-30)  ",injustice,30,"case(injustice-30, of-29) nmod:of(correction-28, injustice-30) ",well beyond the correction of injustice .,NN,[],,,,,,,,,"[('of', 'correction')]",['of'],['correction'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
That is one reason why there is such an imbalance between the loss that injustice causes and the correction that justice offers .,That/DT is/VBZ one/CD reason/NN why/WRB there/EX is/VBZ such/PDT an/DT imbalance/NN between/IN the/DT loss/NN that/IN injustice/NN causes/VBZ and/CC the/DT correction/NN that/IN justice/NN offers/VBZ ./.," nsubj(reason-4, That-1) cop(reason-4, is-2) nummod(reason-4, one-3) root(ROOT-0, reason-4) mark(causes-16, reason-4) advmod(is-7, why-5) expl(is-7, there-6) acl:relcl(reason-4, is-7) det:predet(imbalance-10, such-8) det(imbalance-10, an-9) nsubj(is-7, imbalance-10) case(loss-13, between-11) det(loss-13, the-12) nmod:between(imbalance-10, loss-13) ref(reason-4, that-14) nsubj(causes-16, injustice-15) ccomp(is-7, causes-16) cc(reason-4, and-17) det(correction-19, the-18) conj:and(reason-4, correction-19) mark(causes-16, correction-19) mark(offers-22, that-20) nsubj(offers-22, justice-21) dep(correction-19, offers-22)  ",injustice,15,"nsubj(causes-16, injustice-15) ",imbalance between the loss that injustice causes and the correction that,NN,[],causes,VBZ,subject,causes,cause,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"The choice of punishment of a wrongdoer that justice offers always involves a principle of communal good beyond the correction of injustice that the victim desires : deterrence , the elimination of revenge cycles , the purging of some curse on the community , for instance .","The/DT choice/NN of/IN punishment/NN of/IN a/DT wrongdoer/NN that/IN justice/NN offers/NNS always/RB involves/VBZ a/DT principle/NN of/IN communal/NNP good/JJ beyond/IN the/DT correction/NN of/IN injustice/NN that/IN the/DT victim/NN desires/NNS :/: deterrence/NN ,/, the/DT elimination/NN of/IN revenge/NN cycles/NNS ,/, the/DT purging/NN of/IN some/DT curse/NN on/IN the/DT community/NN ,/, for/IN instance/NN ./."," det(choice-2, The-1) root(ROOT-0, choice-2) case(punishment-4, of-3) nmod:of(choice-2, punishment-4) case(wrongdoer-7, of-5) det(wrongdoer-7, a-6) nmod:of(punishment-4, wrongdoer-7) mark(involves-12, that-8) compound(offers-10, justice-9) nsubj(involves-12, offers-10) advmod(involves-12, always-11) dep(wrongdoer-7, involves-12) det(principle-14, a-13) dobj(involves-12, principle-14) case(communal-16, of-15) nmod:of(principle-14, communal-16) amod(choice-2, good-17) case(correction-20, beyond-18) det(correction-20, the-19) nmod:beyond(good-17, correction-20) case(injustice-22, of-21) nmod:of(correction-20, injustice-22) mark(desires-26, that-23) det(desires-26, the-24) compound(desires-26, victim-25) dep(correction-20, desires-26) dep(desires-26, deterrence-28) det(elimination-31, the-30) appos(choice-2, elimination-31) case(cycles-34, of-32) compound(cycles-34, revenge-33) nmod:of(elimination-31, cycles-34) det(purging-37, the-36) appos(choice-2, purging-37) case(curse-40, of-38) det(curse-40, some-39) nmod:of(purging-37, curse-40) case(community-43, on-41) det(community-43, the-42) nmod:on(curse-40, community-43) case(instance-46, for-45) nmod:for(choice-2, instance-46)  ",injustice,22,"case(injustice-22, of-21) nmod:of(correction-20, injustice-22) ",good beyond the correction of injustice that the victim desires :,NN,[],,,,,,,,,"[('of', 'correction')]",['of'],['correction'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
