sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
<p> Nevertheless the overall direction of events -- albeit slowed by the disarray in Israel 's government -- is to make a successful peace process more likely .,peace,"compound(process-25, peace-24) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Aside from the Arab-Israeli peace process , there will be three main priorities for U.S. Middle East policy in the 1990s .",peace,"compound(process-7, peace-6) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"First , there is the problem of ambitious , aggressive , radical states that could try to dominate the region , subvert an Arab-Israeli peace settlement , oppose U.S. interests , sponsor terrorism and overthrow U.S. allies .",peace,"compound(settlement-26, peace-25) ",NN,,VB,,,subvert,subvert,,,,,,,,,settlement,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Third , the development of dangerously innovative weapons systems -- missile , nuclear , chemical and bacteriological -- poses heightened risks for peace and provide new assets for potential regional aggressors .",peace,"case(peace-24, for-23) nmod:for(poses-20, peace-24) ",NN,,,,,,,,for poses,for,poses,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
Such a stance is also necessary to encourage and guarantee any Arab-Israeli peace process .,peace,"compound(process-14, peace-13) ",NN,,VB,,,encourage,encourage,,,,,,,,,process,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Washington can easily afford patience and maintain its demands that radical forces cease sponsoring terrorism , cooperate in reducing the arms race , stop attacking U.S. interests and make peace with Israel in the context of a wider movement toward a negotiated settlement .",peace,"dobj(make-29, peace-30) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> However , twenty-four hours before the scheduled repeal of the September Laws and only four days prior to the peace talks , a group of mid-ranking officers , most of them in the* middle 30s , took over the Republican Palace , the Parliament , and the National Broadcasting Station , and simultaneously captured the most influential party and union leaders throughout the capital city .",peace,"compound(talks-22, peace-21) ",NN,,,,,,,,,,,,,,,talks,,,,,,,,,,,,,singular,,[],unknown,unknown
"5 In his memorable "" Peace without Victory "" address to the United States Senate on 22 January 1917 , Wilson emphasized that "" no peace can last , or ought to last , which does not recognize and accept the principle that governments derive all their just powers from the consent of the governed , and that no right anywhere exists to hand people about from sovereignty to sovereignty as if they were property . """,peace,"neg(peace-26, no-25) nsubj(last-28, peace-26) ",NN,no,VB,last,last,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,verdical
"58 When he arrived in Paris for the peace conference in December 1918 , President Wilson started to sense the complexity of reconciling the application of the principle of self-determination in Palestine with the Zionist plans there .",peace,"compound(conference-10, peace-9) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
<p> On 27 February 1919 representatives of the Zionist movement presented their program for Palestine to the peace conference .,peace,"compound(conference-19, peace-18) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
"62 <p> From the Arab side , the Allies consented to have the son of Sherif Husayn of Mecca , Emir Faisal , present the Arab position to the peace conference .",peace,"compound(conference-31, peace-30) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
"In their cabled summaries of 20 June to Wilson and of 12 July to the American delegation to the peace conference , the commissioners clearly indicated that the implementation of the Zionist program would be a flagrant violation of the right of the Palestinian people to self-determination .",peace,"compound(conference-21, peace-20) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
Was it not Wilson 's responsibility to act upon the information he received while in attendance at the peace conference ?,peace,"compound(conference-20, peace-19) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
"All foreign policy goals -- global expansion of economic liberalism , promotion of democracy , maintenance of peace internationally , support for the U.S.-dominated United Nations , establishment of collective security arrangements -- were subsumed under this general approach , and if conflict occurred , anticommunism generally won out.",peace,"case(peace-18, of-17) advmod(peace-18, internationally-19) nmod:of(maintenance-16, peace-18) ",NN,,,,,,,,of maintenance,of,maintenance,,,,,,,,,,internationally,,,,,,,,singular,,[],unknown,unknown
"In a public address in 1954 , Eisenhower spoke of his concern about communism : <p> The principal and continuing factor in the world today is the persistently aggressive design of Moscow and Peiping , which shows no evidence of genuine change despite their professed desire to relax tensions and to preserve peace .",peace,"dobj(preserve-52, peace-53) ",NN,,VB,,,preserve,preserve,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Settlement of major issues between the Arab states and Israel as a foundation for establishing peace and order in the area .,peace,"cc(peace-16, and-17) conj:and(peace-16, order-18) dobj(establishing-15, peace-16) ",NN,,VBG,,,establishing,establish,,,,,,,and,order,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
To reduce current Arab-Israeli tensions and promote an eventual clear-cut peace between the Arab states and Israel .,peace,"det(peace-11, an-8) amod(peace-11, eventual-9) amod(peace-11, clear-cut-10) nmod:between(peace-11, states-15) nmod:between(peace-11, Israel-17) dobj(promote-7, peace-11) ",NN,,VB,,,promote,promote,,"between states, between Israel","between, between",,"states, israel",an,,,,eventual,,,,,,,,,,an,unit,singular,ambiguous,['A+N'],countable,unknown
"<p> In short , decision makers in the United States faced no coordinated pressures against the U.S. policy of reducing the issue of the Palestinians to a more general concern about peace between Arab states and Israel .",peace,"case(peace-32, about-31) nmod:between(peace-32, states-35) nmod:between(peace-32, Israel-37) nmod:about(concern-30, peace-32) ",NN,,,,,,,,"between states, between Israel, about concern","between, between, about",concern,"states, israel",,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> While U.S. decision makers sent mixed messages on repatriation , the attitude on compensation for property left in Israel by Palestinian refugees was more straightforward : this was considered an essential element in any peace agreement .",peace,"compound(agreement-37, peace-36) ",NN,,,,,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,,[],unknown,unknown
"This caused increased tension between the United States and Israel , both because the inability of the UN to compel Israel to abide by its declarations damaged the UN 's credibility in the eyes of the Arab countries , and also because Israel 's actions were seen as counterproductive to regional stability and the prospects for peace .",peace,"case(peace-57, for-56) nmod:for(seen-47, peace-57) ",NN,,,,,,,,for seen,for,seen,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
It makes it quite clear that we do favor the development of a just and lasting peace in the Middle East which is what Israel must have .,peace,"case(peace-17, of-12) det(peace-17, a-13) advmod(peace-17, just-14) advmod(peace-17, lasting-16) nmod:of(development-11, peace-17) ",NN,,,,,,,,of development,of,development,,a,,,,,,,,"just, lasting",,,,,,a,unit,singular,,['A+N'],countable,unknown
"You should make your deeds correspond to your frequent utterance of the desire for peace . """,peace,"case(peace-15, for-14) nmod:for(desire-13, peace-15) ",NN,,,,,,,,for desire,for,desire,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"If the United States failed to support the United Nations on the Israel issue , he declared , it would be a lethal blow to the principles of the world peace organization .",peace,"compound(organization-32, peace-31) ",NN,,,,,,,,,,,,,,,organization,,,,,,,,,,,,,singular,,[],unknown,unknown
"The administration addressed no concerted effort toward resolving the Palestinian problem ; and after 1956 , no attempt was made to broker an Arab-Israeli peace .",peace,"det(peace-25, an-23) amod(peace-25, Arab-Israeli-24) dobj(broker-22, peace-25) ",NN,,VB,,,broker,broker,,,,,,an,,,,,,,,,,,,,,an,unit,singular,ambiguous,['A+N'],countable,unknown
"His guide was paragraph 11 of UN General Assembly Resolution 194 of 11 December 1948 : <p> The General Assembly Resolves that the refugees wishing to return to their homes and live at peace with their neighbours should be permitted to do so at the earliest practicable date , and that compensation should be paid for the property of those choosing not to return and for loss of or damage to property which , under principles of international law or in equity , should be made good by the Governments or authorities responsible .",peace,"case(peace-34, at-33) nmod:at(live-32, peace-34) ",NN,,,,,,,,at live,at,live,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Those who would prefer to remain in Arab jurisdiction should be resettled in areas under control of governments willing to help their Arab brothers , if assisted and enabled to earn their own living , make permanent homes , and live in peace and dignity .",peace,"case(peace-43, in-42) cc(peace-43, and-44) conj:and(peace-43, dignity-45) nmod:in(live-41, peace-43) ",NN,,,,,,,,in live,in,live,,,and,dignity,,,,,,,,,,,,,,singular,,[],unknown,unknown
There was equally little appreciation of the intense suspicion among Arab states of the idea of solving the refugee problem separately from a comprehensive peace agreement that would involve territorial adjustments .,peace,"compound(agreement-26, peace-25) ",NN,,VB,involve,involve,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Now the United States was the party adopting a call for a comprehensive settlement and lasting peace for Israel , but in return for a revision of the new borders of 1967 .",peace,"amod(peace-17, lasting-16) nmod:for(peace-17, Israel-19) conj(settlement-14, peace-17) ",NN,,,,,,,,for Israel,for,,israel,,,settlement,,lasting,,,,,,,,,,,,singular,,[],unknown,unknown
"66 The U.S. proposals included support for full Israeli withdrawal from Sinai and restoration of Egyptian sovereignty over it ( apparently with no mention of other occupied territories ) , in exchange for a signed peace agreement with Israel .",peace,"compound(agreement-37, peace-36) ",NN,,,,,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,,[],unknown,unknown
"In his view , the foremost problem in 1969 -- and the prime deterrent to peace -- was that Israel had become intransigent after its stunning 1967 victory .",peace,"case(peace-16, to-15) nmod:to(deterrent-14, peace-16) ",NN,,,,,,,,to deterrent,to,deterrent,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"But I was disturbed by the fact that their swift and overwhelming victory over the Arabs in 1967 had created a feeling of overconfidence about their ability to win any war in the future , and an attitude of total intransigence on negotiating any peace agreement that would involve return of any of the territories they had occupied .",peace,"compound(agreement-46, peace-45) ",NN,,VB,involve,involve,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"This ill-fated confluence occurred just when Nixon had summoned the courage for a desperate attempt at finding peace , about which more later .",peace,"case(peace-18, at-16) compound(peace-18, finding-17) nmod:at(summoned-9, peace-18) ",NN,,,,,,,,at summoned,at,summoned,,,,,finding,,,,,,,,,,,,,singular,,[],unknown,unknown
"Kissinger , as Nixon 's secretary of state , deliberately ignored his master 's instructions to work for an imposed peace .",peace,"case(peace-21, for-18) det(peace-21, an-19) amod(peace-21, imposed-20) nmod:for(work-17, peace-21) ",NN,,,,,,,,for work,for,work,,an,,,,imposed,,,,,,,,,,an,unit,singular,,['A+N'],countable,unknown
"That was the quest for peace in the Middle East , a goal that had eluded Western officials for most of the century .",peace,"case(peace-6, for-5) nmod:in(peace-6, East-10) nmod:for(quest-4, peace-6) ",NN,,,,,,,,"in East, for quest","in, for",quest,east,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"It is obvious from my talks with Ismail that a peace settlement ultimately depends on the Palestinians -- who have the least incentive to settle anything . """,peace,"compound(settlement-12, peace-11) ",NN,,VBZ,depends,depend,,,,,,,,,,,settlement,,,,,,,,,,,,,singular,singular,[],unknown,unknown
<p> Kissinger 's meddling in Middle East policy began in earnest when Rogers unveiled his proposals for peace in the region : the 1969 initiative based on the land for peace formula of UN Security Council Resolution 242 .,peace,"case(peace-18, for-17) nmod:for(unveiled-14, peace-18) ",NN,,,,,,,,for unveiled,for,unveiled,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
<p> Kissinger 's meddling in Middle East policy began in earnest when Rogers unveiled his proposals for peace in the region : the 1969 initiative based on the land for peace formula of UN Security Council Resolution 242 .,peace,"compound(formula-32, peace-31) ",NN,,,,,,,,,,,,,,,formula,,,,,,,,,,,,,singular,,[],unknown,unknown
"The initiative , which became known as the Rogers Plan , was heatedly opposed by Kissinger because implicit in it was the proposition that Israel would have to withdraw from the occupied territories in return for peace.",peace,"case(peace-37, for-36) nmod:for(return-35, peace-37) ",NN,,,,,,,,for return,for,return,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
We want peace .,peace,"dobj(want-2, peace-3) ",NN,,VBP,,,want,want,,,,,,,,,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
But it did nothing to help the diplomatic process toward peace between Israel and the Arabs .,peace,"case(peace-11, toward-10) nmod:between(peace-11, Israel-13) nmod:between(peace-11, Arabs-16) nmod:toward(help-6, peace-11) ",NN,,,,,,,,"between Israel, between Arabs, toward help","between, between, toward",help,"israel, arabs",,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
