sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"The longer lactation of Dinka cattle may be due to people persisting with milking even when the yield is very low , rather than to a physiological difference ( Howell 1988:296-7 ) .",cattle,"case(cattle-6, of-4) compound(cattle-6, Dinka-5) nmod:of(lactation-3, cattle-6) ",NNS,,,,,,,,of lactation,of,lactation,,,,,dinka,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The reported greater weight of Dinka cattle would also affect grazing requirements adversely , compared with those of Nuer cattle .",cattle,"case(cattle-7, of-5) compound(cattle-7, Dinka-6) nmod:of(weight-4, cattle-7) ",NNS,,,,,,,,of weight,of,weight,,,,,dinka,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The reported greater weight of Dinka cattle would also affect grazing requirements adversely , compared with those of Nuer cattle .",cattle,"case(cattle-20, of-18) compound(cattle-20, Nuer-19) nmod:of(those-17, cattle-20) ",NNS,,,,,,,,of those,of,those,,,,,nuer,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"If we use the figures of the Southern Development Team report to calculate population density and cattle per capita holdings as summarized in Table 6 , such a correlation can not be found ( Howell 1955:78-9 ) .",cattle,"dobj(calculate-13, cattle-17) conj:and(density-15, cattle-17) ",NNS,,VB,,,calculate,calculate,,,,,,,and,density,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
This is consistent with an even distribution of cattle among Nuer households .,cattle,"case(cattle-9, of-8) nmod:among(cattle-9, households-12) nmod:of(distribution-7, cattle-9) ",NNS,,,,,,,,"among households, of distribution","among, of",distribution,households,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In a 1976 survey of 224 individuals , the upper 23 per cent of household heads each own eleven to 50 cattle , representing 55 per cent of the total cattle in the household sample .",cattle,"case(cattle-22, to-20) nummod(cattle-22, 50-21) nmod:to(heads-16, cattle-22) ",NNS,,,,,,,,to heads,to,heads,,,,,,,,,50,,,,,,,50,other,ambiguous,,['O-DEN'],countable,unknown
"In a 1976 survey of 224 individuals , the upper 23 per cent of household heads each own eleven to 50 cattle , representing 55 per cent of the total cattle in the household sample .",cattle,"case(cattle-31, of-28) det(cattle-31, the-29) amod(cattle-31, total-30) nmod:in(cattle-31, sample-35) nmod:of(cent-27, cattle-31) ",NNS,,,,,,,,"in sample, of cent","in, of",cent,sample,the,,,,total,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Kelly assumes that dry season grazing was the most important constraint for the expansion of Nuer cattle herds , but that the Dinka were able to adjust their cattle numbers to available dry season pastures ( Kelly 1985:100 ; 151 ) .",cattle,"compound(herds-19, cattle-18) ",NNS,,,,,,,,,,,,,,,herds,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Kelly assumes that dry season grazing was the most important constraint for the expansion of Nuer cattle herds , but that the Dinka were able to adjust their cattle numbers to available dry season pastures ( Kelly 1985:100 ; 151 ) .",cattle,"compound(numbers-31, cattle-30) ",NNS,,VB,,,adjust,adjust,,,,,,,,,numbers,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Higher ideal bridewealth figures can not be shown to correspond with a higher cattle per capita ratio and lower population densities .,cattle,"case(cattle-14, with-11) det(cattle-14, a-12) amod(cattle-14, higher-13) nmod:per(cattle-14, ratio-17) nmod:per(cattle-14, densities-21) nmod:with(correspond-10, cattle-14) ",NNS,,,,,,,,"per ratio, per densities, with correspond","per, per, with",correspond,"ratio, densities",a,,,,higher,,,,,,,,,,a,unit,ambiguous,,['A+N'],countable,unknown
Assessment of relative population densities and cattle per capita figures are therefore mainly affected by the reliability of the taxpayers lists .,cattle,"nmod:of(Assessment-1, cattle-7) conj:and(densities-5, cattle-7) ",NNS,,,,,,,,of Assessment,of,assessment,,,and,densities,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Those marked with a c were derived from actual cattle counts carried out in conjunction with the Sudan Veterinarv Service between 1947 and 1950 ) .,cattle,"compound(counts-11, cattle-10) ",NNS,,,,,,,,,,,,,,,counts,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The method employed was to collect all cattle by administrative order at given places on given dates .,cattle,"det(cattle-8, all-7) dobj(collect-6, cattle-8) ",NNS,,VB,,,collect,collect,,,,,,all,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
In a few cases an estimate of those cattle which were not produced was made and added to the total .,cattle,"case(cattle-9, of-7) det(cattle-9, those-8) ref(cattle-9, which-10) acl:relcl(cattle-9, produced-13) nmod:of(estimate-6, cattle-9) nsubjpass(produced-13, cattle-9) ",NNS,,VBN,produced,produce,,,not,of estimate,of,estimate,,those,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
"Changes in the availability of grazing between the 1950s and 1970s as the floods of the 1960s massive population movements , particularly eastwards from the Zeraf Island , and because of threats from Murle raiders in the south , make comparison of estimates of cattle numbers with later counts to check their consistency quite impossible ( Howell 1988:203 ; 255-8 ) .",cattle,"compound(numbers-46, cattle-45) ",NNS,,,,,,,,,,,,,,,numbers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> Payne and ElAmin ( 1977 ) give details on the distribution of cattle among households and the composition of Dinka herds .,cattle,"case(cattle-14, of-13) nmod:among(cattle-14, households-16) cc(cattle-14, and-17) conj:and(cattle-14, composition-19) nmod:of(distribution-12, cattle-14) ",NNS,,,,,,,,"among households, of distribution","among, of",distribution,households,,and,composition,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The distribution of cattle among households was ascertained through questioning 264 heads of households in dry season villages who said that they owned an average number of eight , with only 2 per cent owning more than 31 cattle.The next year cattle were marked at eleven family hearths in a cattle camp .",cattle,"case(cattle-4, of-3) nmod:among(cattle-4, households-6) nmod:of(distribution-2, cattle-4) ",NNS,,,,,,,,"among households, of distribution","among, of",distribution,households,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The distribution of cattle among households was ascertained through questioning 264 heads of households in dry season villages who said that they owned an average number of eight , with only 2 per cent owning more than 31 cattle.The next year cattle were marked at eleven family hearths in a cattle camp .",cattle,"amod(cattle-42, cattle.The-39) amod(cattle-42, next-40) compound(cattle-42, year-41) nsubjpass(marked-44, cattle-42) ",NNS,,VBN,marked,mark,,,,,,,,,,,year,next,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"The distribution of cattle among households was ascertained through questioning 264 heads of households in dry season villages who said that they owned an average number of eight , with only 2 per cent owning more than 31 cattle.The next year cattle were marked at eleven family hearths in a cattle camp .",cattle,"compound(camp-52, cattle-51) ",NNS,,,,,,,,,,,,,,,camp,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
This means that the figures on cattle distribution among Dinka households used by Kelly ( 1985:139-40 ) and mentioned in the previous section are quite useless .,cattle,"compound(distribution-8, cattle-7) ",NNS,,,,,,,,,,,,,,,distribution,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Greater reliance on milk and meat in the diet of the Nuer because of higher caloric intake would have magnified the differences between Nuer and Dinka in cattle per capita and grazing requirements even more ( Kelly 1985:192 ) .,cattle,"case(cattle-28, in-27) nmod:per(cattle-28, requirements-33) nmod:in(magnified-20, cattle-28) ",NNS,,,,,,,,"per requirements, in magnified","per, in",magnified,requirements,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The central idea behind Kelly 's explanation of the Nuer conquest is that numbers and kind of cattle paid as brideprice influence herd management practices .,cattle,"case(cattle-18, of-17) nmod:of(numbers-14, cattle-18) ",NNS,,,,,,,,of numbers,of,numbers,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Because Nuer paid substantially more cattle than Dinka and included more unreproductive animals ( oxen ) they needed more dry season grazing .,cattle,"amod(cattle-6, more-5) dobj(paid-3, cattle-6) ",NNS,,VBD,,,paid,pay,,,,,,,,,,more,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
<p> But why should a higher brideprice be correlated with a higher cattle per capita ratio ?,cattle,"case(cattle-13, with-10) det(cattle-13, a-11) amod(cattle-13, higher-12) nmod:per(cattle-13, ratio-16) nmod:with(correlated-9, cattle-13) ",NNS,,,,,,,,"per ratio, with correlated","per, with",correlated,ratio,a,,,,higher,,,,,,,,,,a,unit,ambiguous,,['A+N'],countable,unknown
Presumably this will only be the case if the proportion of cattle used for brideprice payments and the speed with which these cattle circulate remain constant .,cattle,"case(cattle-12, of-11) acl(cattle-12, used-13) nmod:of(proportion-10, cattle-12) ",NNS,,,,,,,,of proportion,of,proportion,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Presumably this will only be the case if the proportion of cattle used for brideprice payments and the speed with which these cattle circulate remain constant .,cattle,"det(cattle-23, these-22) nsubj(circulate-24, cattle-23) ",NNS,,VBP,circulate,circulate,,,,,,,,these,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"Assuming this to be the case when comparing Dinka and Nuer , individual Nuer cattle owners would normally be compelled to amass a larger herd than Dinka owners , even though ideal numbers of cattle required might be the same , because Dinka could expect to receive a substantial number in return payment and because in times of scarcity they would not be restrained by absolute minimum requirements .",cattle,"compound(owners-16, cattle-15) ",NNS,,VB,amass,amass,,,,,,,,,,,owners,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Assuming this to be the case when comparing Dinka and Nuer , individual Nuer cattle owners would normally be compelled to amass a larger herd than Dinka owners , even though ideal numbers of cattle required might be the same , because Dinka could expect to receive a substantial number in return payment and because in times of scarcity they would not be restrained by absolute minimum requirements .",cattle,"case(cattle-35, of-34) acl(cattle-35, required-36) nmod:of(numbers-33, cattle-35) ",NNS,,,,,,,,of numbers,of,numbers,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Aruweth payments only became feasible when the cattle per capita ratio increased ( Burton 1978b:59 ; 1978a:400 ) .,cattle,"det(cattle-8, the-7) nmod:per(cattle-8, ratio-11) nsubj(increased-12, cattle-8) ",NNS,,VBD,increased,increase,,,,per ratio,per,,ratio,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Evans-Pritchard ( 1951:84 ) points out that if the cattle have not all been paid before the eldest son of the marriage is initiated into manhood the debt lapses .,cattle,"det(cattle-10, the-9) nsubjpass(paid-15, cattle-10) ",NNS,,VBN,paid,pay,,,not,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
"<p> However , even if Kelly 's arguments based on aruweth and minimum payments were valid , to assume that the proportion of cattle used for bridewealth payments and the speed of circulation of bridewealth cattle remain constant while the cattle per capita ratio varies seems unrealistic .",cattle,"case(cattle-24, of-23) acl(cattle-24, used-25) nmod:of(proportion-22, cattle-24) ",NNS,,,,,,,,of proportion,of,proportion,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> However , even if Kelly 's arguments based on aruweth and minimum payments were valid , to assume that the proportion of cattle used for bridewealth payments and the speed of circulation of bridewealth cattle remain constant while the cattle per capita ratio varies seems unrealistic .",cattle,"case(cattle-36, of-34) amod(cattle-36, bridewealth-35) nmod:of(circulation-33, cattle-36) ",NNS,,,,,,,,of circulation,of,circulation,,,,,,bridewealth,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> However , even if Kelly 's arguments based on aruweth and minimum payments were valid , to assume that the proportion of cattle used for bridewealth payments and the speed of circulation of bridewealth cattle remain constant while the cattle per capita ratio varies seems unrealistic .",cattle,"det(cattle-41, the-40) nmod:per(cattle-41, ratio-44) nsubj(varies-45, cattle-41) ",NNS,,VBZ,varies,vary,,,,per ratio,per,,ratio,the,,,,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"In some areas the price was so high relative to the supply of cattle that bridewealth was a closed system , cattle becoming available for marriage payments only in exchange for daughters and sisters .",cattle,"case(cattle-14, of-13) nmod:of(supply-12, cattle-14) ",NNS,,,,,,,,of supply,of,supply,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In some areas the price was so high relative to the supply of cattle that bridewealth was a closed system , cattle becoming available for marriage payments only in exchange for daughters and sisters .",cattle,"acl(cattle-22, becoming-23) appos(system-20, cattle-22) ",NNS,,,,,,,,,,,,,,,,,,,,,"modifier, system",system,,,,,,ambiguous,,[],unknown,unknown
"Elsewhere notably amongst the Tswana , bridewealth was very low in relation to average cattle holdings "" ( Kuper 1982:167-8 ) .",cattle,"compound(holdings-16, cattle-15) ",NNS,,VB,,,average,average,,,,,,,,,holdings,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"The relatively high and fixed payments among herders for whom pastoralism is of secondary importance , as is typically the case with the Nuer , can be explained by reference to the importance of cattle as an insurance against crop failure .",cattle,"case(cattle-35, of-34) nmod:of(importance-33, cattle-35) ",NNS,,,,,,,,of importance,of,importance,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> Some previous explanations of Nuer organizational characteristics and superiority in cattle raiding emphasized the ecological differences between groups living to the west and those living to the east of the Nile .,cattle,"compound(raiding-13, cattle-12) ",NNS,,,,,,,,,,,,,,,raiding,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> Kelly explains the expansion of the Nuer in territories originally inhabited by the Dinka as caused exclusively by the continual growth of their cattle herds .,cattle,"compound(herds-26, cattle-25) ",NNS,,,,,,,,,,,,,,,herds,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Because of more productive cattle Nuer were probably able to achieve higher population densities than the Dinka in the same environment and this would have helped to maintain their dominance .,cattle,"case(cattle-5, Because-1) case(cattle-5, of-2) amod(cattle-5, productive-4) nmod:of(able-9, cattle-5) ",NNS,,,,,,,,of able,of,able,,,,,,productive,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"When the husbands of these sisters or daughters were Dinka , in the next generation the sons of these marriages could be given cattle to marry in the name of their Nuer patrons .",cattle,"dobj(given-23, cattle-24) ",NNS,,VBN,,,given,give,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"5 Associated with the new opportunities to achieve independence as community leader were success in cattle raiding to provide children of girls with cattle to marry , and the emphasis on the status of diel , ( aristocrats ) .",cattle,"compound(raiding-17, cattle-16) ",NNS,,,,,,,,,,,,,,,raiding,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"5 Associated with the new opportunities to achieve independence as community leader were success in cattle raiding to provide children of girls with cattle to marry , and the emphasis on the status of diel , ( aristocrats ) .",cattle,"case(cattle-24, with-23) nmod:with(provide-19, cattle-24) ",NNS,,,,,,,,with provide,with,provide,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Population density among Dinka is not generally higher than among the Nuer and the cattle per capita ratio among the Dinka is not consistently lower than among the Nuer .,cattle,"det(cattle-15, the-14) conj:and(Nuer-12, cattle-15) nmod:among(lower-25, cattle-15) ",NNS,,,,,,,,among lower,among,lower,,the,and,nuer,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The one with a lot of cattle will have a high prestige in the village .,cattle,"case(cattle-7, of-6) nmod:of(lot-5, cattle-7) ",NNS,,,,,,,,of lot,of,lot,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
