sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"It is as if the war , crisis , living hell or chaotic backwater can never be known and will never end .",war,"det(war-6, the-5) conj:or(war-6, crisis-8) conj:or(war-6, hell-11) cc(war-6, or-12) conj:or(war-6, backwater-14) nsubjpass(known-18, war-6) nsubj(end-22, war-6) ",NN,,VB,end,end,,,never,,,,,the,definite article,"or, or, or","crisis, hell, backwater",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,verdical
"The era of the Isms at war -- capitalism , nationalism , socialism -- has ended , and peace has produced a political map whose roads are too tangled for professional racers ever to follow .",war,"case(war-7, at-6) dep(war-7, socialism-13) nmod:at(Isms-5, war-7) ",NN,,,,,,,,at Isms,at,isms,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"The setback of the war was of itself a very trivial one . """,war,"case(war-5, of-3) det(war-5, the-4) nmod:of(setback-2, war-5) ",NN,,,,,,,,of setback,of,setback,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"It is the soul of hatred , the cause of war , jealousy , and other negative appetites and passions .",war,"case(war-11, of-10) appos(war-11, jealousy-13) nmod:of(cause-9, war-11) ",NN,,,,,,,,of cause,of,cause,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,"modified, jealousy",,jealousy,,,,,singular,bare singular,,,unknown,unknown
"<p> Inspired by the work of two of the wise elders of the planetary culture in our time , C. G. Jung and Joseph Campbell , we have come to appreciate how the myths of any culture are the spiritual teaching stories passed down the generations by the ancestors : the stories of their life journeys , their wilderness journeys , their shamanic explorations , their vision quests , and also their battles and wars , their triumphs and tragedies , their discoveries and their failures .",wars,"conj:and(wars-75, triumphs-78) conj:and(wars-75, tragedies-80) conj:and(wars-75, discoveries-83) cc(wars-75, and-84) conj:and(wars-75, failures-86) ccomp(appreciate-31, wars-75) conj:and(stories-42, wars-75) ",NNS,,VB,,,appreciate,appreciate,,,,,,,,"and, and, and, and, and","triumphs, tragedies, discoveries, failures, stories",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,ambiguous,,unknown,unknown
"Tyr , whose name gave us Tuesday , was a god of war and justice , equated to the Roman Mars .",war,"case(war-13, of-12) cc(war-13, and-14) conj:and(war-13, justice-15) nmod:of(god-11, war-13) ",NN,,,,,,,,of god,of,god,,,,and,justice,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
<p> The sacrificial component of war and military service is too obvious to need further elaboration .,war,"cc(war-6, and-7) conj:and(war-6, military-8) compound(service-9, war-6) ",NN,,,,,,,,,,,,,,and,military,service,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
Certainly it derived from the inner realization that all-out war was untenable -- the equivalent of a global nuclear holocaust .,war,"amod(war-10, all-out-9) nsubj(untenable-12, war-10) ",NN,,VBD,was,be,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"Also , in these times , harmonious reconstruction is not as fascinating as civil war , and so the international press looked elsewhere for its news .",war,"case(war-15, as-13) amod(war-15, civil-14) nmod:as(fascinating-12, war-15) ",NN,,,,,,,,as fascinating,as,fascinating,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Perhaps instead of declaring war , we could write treaties asking for help in protecting our differences .",war,"dobj(declaring-4, war-5) ",NN,,VBG,,,declaring,declare,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
I would not have been able to believe that a country could turn away from weaponry and war if this were not my own personal experience .,war,"nmod:from(turn-13, war-18) conj:and(weaponry-16, war-18) ",NN,,,,,,,,from turn,from,turn,,,,and,weaponry,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"It had long seemed to me that the forms women create reveal cooperative , noncompetitive , nonhierarchical , and intimate patterns that incline toward trust , interrelationship , and peacemaking ; but women are socialized and then socialize others into paranoia , conflict , and war .",war,"nmod:into(socialize-38, war-46) conj:and(paranoia-41, war-46) ",NN,,,,,,,,into socialize,into,socialize,,,,and,paranoia,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"But now with the better understanding of neurosis that had developed since the work of Freud and others , the phenomena encountered were described as "" traumatic war neurosis "" or "" combat neurosis "" ( Kardinder and Speigel 1947 ) .",war,"compound(neurosis-29, war-28) ",NN,,,,,,,,,,,,,,,,neurosis,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"In situations where there has been a sudden catastrophe , traumatic war experience , or a sudden loss of a loved one affecting persons who up to then had a reasonably normal adaptation , it can be quite simple to bring the person through the painful unresolved experience so that he or she can resume an every day way of life .",war,"compound(experience-13, war-12) ",NN,,,,,,,,,,,,,,,,experience,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"The Exodus pattern has been so powerful that we have paid little attention to the alternative that emerges from Genesis : the war and then the peace of brothers , sisters .",war,"det(war-23, the-22) cc(war-23, and-24) conj:and(war-23, peace-27) dobj(emerges-18, war-23) ",NN,,VBZ,,,emerges,emerge,,,,,,the,definite article,and,peace,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,singular,,unknown,unknown
"One could also argue that its roots go back even earlier to the war years of 1941-45 , when many Americans encountered people from foreign cultures for the first time ( Damen , 1987 ) .",war,"compound(years-15, war-14) ",NN,,,,,,,,,,,,,,,,years,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> Although the urgent practical needs lessened with the end of the war , they did not fade away .",war,"case(war-13, of-11) det(war-13, the-12) nmod:of(end-10, war-13) ",NN,,,,,,,,of end,of,end,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Thus , although the field of intercultural communication began to develop in the 1960s and 1970s , the seeds were sown in the war years and immediately afterwards .",war,"case(war-24, in-22) det(war-24, the-23) dep(war-24, years-25) dep(war-24, afterwards-28) nmod:in(sown-21, war-24) ",NN,,,,,,,,in sown,in,sown,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"State authorities , searching for whatever aid they can find in their war against child abuse , desire to draft clergy as "" law enforcement "" personnel .",war,"case(war-13, in-11) nmod:poss(war-13, their-12) nmod:against(war-13, abuse-16) nmod:in(find-10, war-13) ",NN,,,,,,,,"against abuse, in find","against, in",find,abuse,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,their,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> Despite these factors , there are African nations that have made remarkable progress since independence in building the essential infrastructures of education , communications , and social stability in the wake of war .",war,"case(war-34, of-33) nmod:of(wake-32, war-34) ",NN,,,,,,,,of wake,of,wake,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
27 It is a symbol that can also remind the people of Lesotho of the wars of resistance against colonialism and their struggle for survival from the time of their first contacts with Boer trekkers and British colonizers in the nineteenth century .,wars,"case(wars-16, of-14) det(wars-16, the-15) nmod:of(wars-16, resistance-18) nmod:of(wars-16, struggle-23) nmod:of(Lesotho-13, wars-16) ",NNS,,,,,,,,"of resistance, of struggle, of Lesotho","of, of, of",lesotho,"resistance, struggle",the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"Ralph Reed Jr. , executive director of the Coalition , says his group will fight the issue to the Supreme Court with a war chest of more than six figures .",war,"compound(chest-25, war-24) ",NN,,,,,,,,,,,,,,,,chest,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
But the violent suppression of the demonstration and with it the possible outbreak of civil war did not occur .,war,"case(war-16, of-14) amod(war-16, civil-15) nmod:of(suppression-4, war-16) ",NN,,,,,,,,of suppression,of,suppression,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n12 ) <p> In February 1973 city officials in Mino-o , north of Osaka , attended a memorial service at a monument , dedicated to the war dead , that had been moved to a new location through the use of public funds .",war,"compound(dead-29, war-28) ",NN,,,,,,,,,,,,,,,,dead,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"They were called the "" Showa Martyrs "" ( after the "" Showa "" emperor , Hirohito ) and were placed with 2,450,000 other war dead.",war,"case(war-25, with-22) nummod(war-25, 2,450,000-23) amod(war-25, other-24) nmod:with(placed-21, war-25) ",NN,,,,,,,,with placed,with,placed,,,,,,,other,[0.0025],[0.01875],[0.0],[0.0375],[0.0225],[0.0075],[0.6579166666666667],[0.02],[0.03375],[0.015],[0.05],[0.01],[0.12458333333333332],,,,,,,,,,,,singular,linked,,,unknown,unknown
"They were , in principle , reserved for the war dead of their own localities , but in many instances the same souls are venerated at the Yasukuni Shrine .",war,"compound(dead-11, war-10) ",NN,,,,,,,,,,,,,,,,dead,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Kamikaze ( "" suicide pilots "" ) during the war would say farewell to each other with the famous words , "" We 'll meet again under the cherry blossoms in Yasukuni . """,war,"case(war-10, during-8) det(war-10, the-9) nmod:during(Kamikaze-1, war-10) ",NN,,,,,,,,during Kamikaze,during,kamikaze,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"They include all who died in the war effort , from lowest soldier to top generals .",war,"compound(effort-9, war-8) ",NN,,,,,,,,,,,,,,,,effort,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
The battle has taken on a level of hostility with shades of medieval religious wars .,wars,"case(wars-15, of-12) amod(wars-15, medieval-13) amod(wars-15, religious-14) nmod:of(shades-11, wars-15) ",NNS,,,,,,,,of shades,of,shades,,,,,,,"medieval, religious","[0.07, 0.0375]","[0.0275, 0.0075]","[0.03166666666666666, 0.0025]","[0.09875, 0.0225]","[0.0575, 0.0075]","[0.06125, 0.02]","[0.0625, 0.0675]","[0.0335, 0.015]","[0.08108333333333334, 0.02]","[0.08208333333333334, 0.0225]","[0.0375, 0.7075]","[0.2866666666666666, 0.0475]","[0.07, 0.0225]",,,,,,,,,,,,plural,linked,,,unknown,unknown
"According to Weitzman , the current wage system is inadequate in the war against simultaneous unemployment and inflation ( stagflation ) , while an economy in which wages depended on profits would not be subject to the stagflation malady .",war,"case(war-13, in-11) det(war-13, the-12) nmod:against(war-13, unemployment-16) nmod:against(war-13, inflation-18) nmod:in(inadequate-10, war-13) ",NN,,,,,,,,"against unemployment, against inflation, in inadequate","against, against, in",inadequate,"unemployment, inflation",the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The individual human soul , containing a portion of divine substance , was at war with its body and had to struggle to overcome the flesh through rigorous asceticism .",war,"nsubj(war-15, soul-4) cop(war-15, was-13) case(war-15, at-14) nmod:with(war-15, body-18) cc(war-15, and-19) conj:and(war-15, had-20) root(ROOT-0, war-15) ",NN,,VBD,,,was,be,,with body,with,,body,,,and,had,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"<p> As pacifists , the Manicheans challenged Augustine to justify Moses ' wars .",wars,"nmod:poss(wars-13, Moses-11) dobj(justify-10, wars-13) ",NNS,,VB,,,justify,justify,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,moses,,,,,,,,,,plural,bare plural,ambiguous,,unknown,unknown
"63 Even warfare evidenced the conflict between relative goods , and so when a war was won by the juster party , the victor was to be congratulated , and it was worse when the injurious side prevailed over the more righteous side.",war,"det(war-15, a-14) nsubjpass(won-17, war-15) ",NN,,VBN,won,win,,,,,,,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"A host of significant details is essential to determining the distinctive moral character of the complex of events in each case : that the trees died from acid raid , not from natural disease ; that the boys or girls tortured the cat before killing it ; that the first accident occurred in a snowstorm ; that the driver in the second accident was drunk ; that the wife had been abused frequently by her husband ; that the soldier died in a state of war ; that the killer was insane ; that the last killing was an act of vengeance .",war,"case(war-86, of-85) nmod:of(state-84, war-86) ",NN,,,,,,,,of state,of,state,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> By JOHN P. LUNSTRUM <p> 
##4002177 A not so famous president during a rather nasty little war not so many years ago said he could see the light at the end of the tunnel of the war .",war,"case(war-19, during-14) det(war-19, a-15) amod(war-19, nasty-17) amod(war-19, little-18) nmod:during(<p>-6, war-19) ",NN,,,,,,,,,,,,a,indefinite article,,,,"nasty, little","[0.105, 0.0125]","[0.07270833333333333, 0.03507738095238094]","[0.026875, 0.002]","[0.08904166666666667, 0.0475]","[0.0725, 0.08833333333333333]","[0.0925, 0.0]","[0.07208333333333333, 0.025]","[0.05, 0.0125]","[0.16679166666666667, 0.03250595238095237]","[0.03333333333333333, 0.025]","[0.04, 0.034583333333333334]","[0.11791666666666666, 0.0125]","[0.06125, 0.6725]",,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"<p> By JOHN P. LUNSTRUM <p> 
##4002177 A not so famous president during a rather nasty little war not so many years ago said he could see the light at the end of the tunnel of the war .",war,"case(war-39, of-37) det(war-39, the-38) nmod:of(tunnel-36, war-39) ",NN,,,,,,,,of tunnel,of,tunnel,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"A war veteran in his 20s , an amputee , asked to go to the front of the line .",war,"compound(veteran-3, war-2) ",NN,,VBD,asked,ask,,,,,,,,,,,,veteran,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
Some people in the line did not know about the war in Afghanistan because the press was not permitted to report it .,war,"case(war-11, about-9) det(war-11, the-10) nmod:in(war-11, Afghanistan-13) nmod:about(know-8, war-11) ",NN,,,,,,,,"in Afghanistan, about know","in, about",know,afghanistan,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"By early 1946 , the United States had begun dismantling its vast military organization by discharging thousands of troops daily and cancelling industrial war contracts .",war,"compound(contracts-25, war-24) ",NN,,VBG,,,cancelling,cancel,,,,,,,,,,contracts,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
